Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
04RM822970	Syngenta_S30-Y8	DST3218	( Syngenta_S30-Y8 ( Pioneer_P9362 , Syngenta_S35-35 ) , DST3218 )	-	Syngenta
05DL285328	CL605723	CL800127	( CL605723 ( WW214164 , Syngenta_S08-80 ) , CL800127 ( Syngneta_S03-W4 , L924904 ( KG41 , Syngenta_S38-83 ) ) )	-	Syngenta
05DL345858	MT802867	98186-A01-30144	( MT802867 ( Syngenta_S22-C3 , Asgrow_A1900 ) , 98186-A01-30144 )	-	Syngenta
05JR007045	Ina	MT012091	( Ina ( Jack , Hartwig ) , MT012091 ( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S24-K4 ) )	-	Syngenta
05JR210562	Syngenta_S32-Z3	Syngenta_S49-Q9	( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , Syngenta_S49-Q9 )	-	Syngenta
05KL119276	Syngenta_S10-F2	MT002989	( Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) , MT002989 ( Syngenta_S16-Y6 ( Asgrow_A2242 ( Sherman , XP1928 ) , Exp_02052-11 ) , X022 ( Pioneer_P91608 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	Syngenta
05KL134039	Pioneer_P91M10	H-1852RR	( Pioneer_P91M10 , H-1852RR )	-	Syngenta
05KL134976	Syngenta_S10-F2	MT013548	( Syngenta_S10-F2 ( Exp_91133 , Exp_C319428 ( McCall , S19-90 ) ) , MT013548 ( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S24-K4 ) )	-	Syngenta
05KL135608	MT002989	X312R	( MT002989 ( Syngenta_S16-Y6 ( Asgrow_A2242 ( Sherman , XP1928 ) , Exp_02052-11 ) , X022 ( Pioneer_P91608 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) , X312R ( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S24-K4 ) )	-	Syngenta
06BR337018	Pioneer_P93B86	Syngenta_S28-G1	( Pioneer_P93B86 , Syngenta_S28-G1 )	-	Syngenta
06BR381007	WW115926	99702-B02-58205	( WW115926 , 99702-B02-58205 ( B3491N , AP2952N ) )	-	Syngenta
06DL384689	DST2344	Dover	( DST2344 , Dover )	-	Syngenta
06DL480307	Syngenta_S05-T6	OACWallace	( Syngenta_S05-T6 , OACWallace )	-	Syngenta
06DL480732	Syngenta_S12-C2	CL984701	( Syngenta_S12-C2 , CL984701 ( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S00-Z1 ) )	-	Syngenta
06DL480868	Syngenta_S05-T6	OACWallace	( Syngenta_S05-T6 , OACWallace )	-	Syngenta
06GK614011	MT100710	MT103884	( MT100710 ( X006 ( Syngenta_S19-90 , MP91133 ) ( Syngenta_S19-90 , MP91133 ) , Pioneer_P92B22 ) , MT103884 ( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	Syngenta
06GK615309	MT100710	MT9078008	( MT100710 ( X006 ( Syngenta_S19-90 , MP91133 ) , Pioneer_P92B22 ) , MT9078008 ( PXB19J99 , X022 ( Pioneer_P91608 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	Syngenta
06JR202581	SJ030546	WW115926	( SJ030546 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , Asgrow_A4341 ) , WW115926 )	-	Syngenta
06JR205288	DST2344	SJ031808	( DST2344 , SJ031808 ( CX369c ( - , -_ ) , Syngenta_S38-T8 ) )	-	Syngenta
06JR205420	WW115926	SJ031808	( WW115926 , SJ031808 ( CX369c ( - , -_ ) , Syngenta_S38-T8 ) )	-	Syngenta
06JR207459	SJ034878	SJ934809	( SJ034878 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , Syngenta_S38-E9 ) , SJ934809 ( Syngenta_S42-H1 , Syngenta_S38-T8 ) )	-	Syngenta
06JR208211	SJ034878	SJ934809	( SJ034878 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , Syngenta_S38-E9 ) , SJ934809 ( Syngenta_S42-H1 , Syngenta_S38-T8 ) )	-	Syngenta
06KG218440	BA018212	BA016127	( BA018212 ( Carver , Syngenta_S80-J2 ) , BA016127 )	-	Syngenta
06KL162149	M815869	MT103884	( M815869 ( 13404BB2 , Asgrow_A2722 ) , MT103884 ( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	Syngenta
06KL162978	MT002750	SJ833009	( MT002750 ( ST1970 , L932113 ( Syngneta_S12-49 , Syngenta_S24-92 ) ) , SJ833009 ( Syngenta_S38-L5 , Pioneer_P9281 ) )	-	Syngenta
06KL163285	97026-N99-42648	MT103884	( 97026-N99-42648 , MT103884 ( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )	-	Syngenta
06KL163375	WW703873	97026-N99-42648	( WW703873 ( Asgrow_A2540 , Pioneer_P9362 ) , 97026-N99-42648 )	-	Syngenta
06KL167872	MT103884	Pioneer_P91M10	( MT103884 ( X006 ( Syngenta_S19-90 , MP91133 ) , Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) , Pioneer_P91M10 )	-	Syngenta
06NB199076	M815869	97824-N00-47977	( M815869 ( 13404BB2 , Asgrow_A2722 ) , 97824-N00-47977 ( 92283-A95-30338 ( AP2880 , 85336-B88-31056 ( 82266-B84-09240 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) , Harper ) ) , Pioneer_P9234 ) )	-	Syngenta
06NB199520	WW815289	97284-N00-47977	( WW815289 ( 13404BB2 , Asgrow_A2722 ) , 97284-N00-47977 ( 92283-A95-30438 ( AP2880 , 85336-B88-31056 ( 82266-B84-09240 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) , Harper ) ) , Pioneer_P9234 ) )	-	Syngenta
06NB204846	WW115926	98211-A01-36153	( WW115926 , 98211-A01-36153 ( Syngenta_S21-A1 , 92032-A95-58316 ( AP2880 , Asgrow_A2872 ( Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Asgrow_A3501 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )	-	Syngenta
06RM934415	WW115926	Pioneer_P93B15	( WW115926 , Pioneer_P93B15 )	-	Syngenta
07DL599351	Syngenta_S03-W4	G-1549	( Syngenta_S03-W4 , G-1549 )	-	Syngenta
07RG381326	OACPrudence	Syngenta_S03-W4	( OACPrudence , Syngenta_S03-W4 )	-	Syngenta
103321	Asgrow_A3559	AG3502	( Asgrow_A3559 , AG3502 )	PI 632695	Monsanto Technology, LLC, PVP 200300119
1045636	AG2107RR2YBC2	AG00901	( AG2107RR2YBC2 , AG00901 )	PI 673055	Monsanto Technology, LLC, PVP 201400424
1045652	JW2007A6-D0YN	MK0107A1B0RN	( JW2007A6-D0YN , MK0107A1B0RN )	PI 669972	Monsanto Technology, LLC, PVP 201400013
1045681	28-61RY	CR2-1503N	( 28-61RY , CR2-1503N )	PI 673056	Monsanto Technology, LLC, PVP 201400425
1045692	MK0707A3-D0RN	RM2007A1-D0YN	( MK0707A3-D0RN , RM2007A1-D0YN )	PI 671841	Monsanto Technology, LLC, PVP 201400129
1045703	JW1508E7-A0YN	RM1609B8-B0YN	( JW1508E7-A0YN , RM1609B8-B0YN )	PI 673058	Monsanto Technology, LLC, PVP 201400427
1045742	260744-14	RM2007A1-D0YN	( 260744-14 , RM2007A1-D0YN )	PI 669985	Monsanto Technology, LLC, PVP 201400026
1045746	JW1508E7-A0YN	RM1609B8-B0YN	( JW1508E7-A0YN , RM1609B8-B0YN )	PI 673059	Monsanto Technology, LLC, PVP 201400428
1045748	JW1508E7-A0YN	RM1609B8-B0YN	( JW1508E7-A0YN , RM1609B8-B0YN )	PI 673060	Monsanto Technology, LLC, PVP 201400429
1045749	JW1508E7-A0YN	RM1609BB-B0YN	( JW1508E7-A0YN , RM1609BB-B0YN )	PI 669986	Monsanto Technology, LLC, PVP 201400027
1045798	JW1508E7-A0YN	RM1909B5-B0YN	( JW1508E7-A0YN , RM1909B5-B0YN )	PI 673061	Monsanto Technology, LLC, PVP 201400430
1045962	AG2002	RM1909B5-D0YN	( AG2002 , RM1909B5-D0YN )	PI 673062	Monsanto Technology, LLC, PVP 201400431
1046238	AG3132	AG3130	( AG3132 , AG3130 )	PI 673064	Monsanto Technology, LLC, PVP 201400433
1046250	BL3409A8-D0YN	AG3130	( BL3409A8-D0YN , AG3130 )	PI 673065	Monsanto Technology, LLC, PVP 201400434
1046251	BL3409A8-D0YN	AG3130	( BL3409A8-D0YN , AG3130 )	PI 669987	Monsanto Technology, LLC, PVP 201400028
1046289	BL3509A9-D0YL	E93109D5-G0YV	( BL3509A9-D0YL , E93109D5-G0YV )	PI 673110	Monsanto Technology, LLC, PVP 201400497
1046317	FN3209D2-B0YN	CS-29R212N	( FN3209D2-B0YN , CS-29R212N )	PI 673066	Monsanto Technology, LLC, PVP 201400435
1046394	BL3409A8-D0YN	AG3130	( BL3409A8-D0YN , AG3130 )	PI 673067	Monsanto Technology, LLC, PVP 201400436
1046642	CP3907A4-D0RN	CP3408A5-D0YN	( CP3907A4-D0RN , CP3408A5-D0YN )	PI 673068	Monsanto Technology, LLC, PVP 201400437
1046750	CEI4606A0X-0004	CP3708D5-A0YN	( CEI4606A0X-0004 , CP3708D5-A0YN )	PI 673069	Monsanto Technology, LLC, PVP 201400438
1046882	GL5007A1-D0RN	GL4008D9-B0YN	( GL5007A1-D0RN , GL4008D9-B0YN )	PI 669988	Monsanto Technology, LLC, PVP 201400029
1064131	AG1832	AW1911F1-B0BAH	( AG1832 , AW1911F1-B0BAH )	-	-
1064165	MKZ809A2-B4YN	FL0711D3-D0BAH	( MKZ809A2-B4YN , FL0711D3-D0BAH )	-	-
10928	80053	4MP4148-32	( 80053 , 4MP4148-32 ( 82285 , G2436A ) )	-	-
11-54-132	M10	Capital	( M10 , Capital )	-	-
1100-07	Forrest	Tracy	( Forrest , Tracy )	-	-
11824	ST1386-23	AG2101	( ST1386-23 , AG2101 )	PI 632702	Monsanto Technology, LLC, PVP 200300126
1190-02	Mack	Forrest	( Mack , Forrest )	-	-
1190-19	Mack	Forrest	( Mack , Forrest )	-	-
12102R024	YB23E	ST1570	( YB23E ( Archer , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , ST1570 )	-	-
12223R006	Pioneer_P9007	90733	( Pioneer_P9007 , 90733 ( Pioneer_P9172 , 90676 ( ST2250 , G40-3P9392 ) ) )	-	-
12465	Pioneer_P9132	90733	( Pioneer_P9132 , 90733 ( Pioneer_P9172 , 90676 ( ST2250 , G40-3P9392 ) ) )	-	-
13007	Asgrow_A3304	90733	( Asgrow_A3304 , 90733 ( Pioneer_P9172 , 90676 ( ST2250 , G40-3P9392 ) ) )	-	-
132963	CP3678	AG4301	( CP3678 , AG4301 )	PI 636122	Monsanto Technology, LLC, PVP 200400322
133515	133220	Pioneer_P93B82	( 133220 , Pioneer_P93B82 )	-	-
13744	Asgrow_A5959	AGM58702	( Asgrow_A5959 , AGM58702 )	PI 636125	Monsanto Technology, LLC, PVP 200400325
149-66	Corsoy	Magna	( Corsoy , Magna )	-	-
151167	Asgrow_A3244	AG3201	( Asgrow_A3244 , AG3201 )	PI 632703	Monsanto Technology, LLC, PVP 200300127
152167	Asgrow_A3469	AGH36801	( Asgrow_A3469 , AGH36801 )	PI 636118	Monsanto Technology, LLC, PVP 200400318
17D	Williams_82	PI_283327	( Williams_82 , PI_283327 )	-	Williams 82 was mutagenized
1CH244B	Dairyland_DSR304	W20	( Dairyland_DSR304 ( Williams , - ) , W20 )	-	-
1M13-236029	SD06-393	M07-375020	( SD06-393 ( SDX98-74151 ( IA_2034 , C1954 ) , M96-71481 ) , M07-375020 )	-	-
1M13-250051	M06-288190	AR09-191018	( M06-288190 , AR09-191018 )	-	-
2-40A	Arksoy	-	( Arksoy ( PI_35335 , - ) , - )	-	-
208463	AP1275	AG0801	( AP1275 , AG0801 )	PI 636111	Monsanto Technology, LLC, PVP 200400311
210197	301	306	( 301 ( Crusher , Legacy ) , 306 ( Crusher , Legacy ) )	PI 672498	2331535 ONTARIO LTD, PVP 201400238
21028	Pioneer_P9392	Pioneer_P9321	( Pioneer_P9392 ( Asgrow_A3127 ( Williams , Essex ) , Gnome ) , Pioneer_P9321 )	-	-
21030R017	ST1590	ST2250	( ST1590 , ST2250 )	-	-
210342	301	306	( 301 ( Crusher , Legacy ) , 306 ( Crusher , Legacy ) )	PI 672499	2331535 ONTARIO LTD, PVP 201400239
21052	ST2250	90676A	( ST2250 , 90676A ( ST2250 , G40-3P9392 ) )	-	-
21063	Asgrow_A3237	90683C	( Asgrow_A3237 , 90683C ( Pioneer_P9362 , G40-3P9392 ) )	-	-
21066	MO12557	90688A	( MO12557 , 90688A ( Asgrow_A4715 , G40-3P9392 ) )	-	-
21069	MO92117-18	90682E	( MO92117-18 , 90682E ( Pioneer_P9342 , G40-3P9341 ) )	-	-
21070	Pioneer_P9412	90688C	( Pioneer_P9412 , 90688C ( Asgrow_A4715 , G40-3P9392 ) )	-	-
21080	Pioneer_P9362	90682C	( Pioneer_P9362 , 90682C ( Pioneer_P9342 , G40-3P9341 ) )	-	-
21082	Pioneer_P9381	90685A	( Pioneer_P9381 , 90685A ( Pioneer_P9381 , G40-3P9392 ) )	-	-
21097	Asgrow_A3237	21063	( Asgrow_A3237 , 21063 ( Asgrow_A3237 , 90683C ( Pioneer_P9362 , G40-3P9392 ) ) )	-	-
21111	Pioneer_P9362	21080	( Pioneer_P9362 , 21080 ( Pioneer_P9362 , 90682C ( Pioneer_P9342 , G40-3P9341 ) ) )	-	-
21119	Pioneer_P9304	21070	( Pioneer_P9304 , 21070 ( Pioneer_P9412 , 90688C ( Asgrow_A4715 , G40-3P9392 ) ) )	-	-
21132	Asgrow_A2396	21082	( Asgrow_A2396 ( CM214 , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ) , 21082 ( Pioneer_P9381 , 90685A ( Pioneer_P9381 , G40-3P9392 ) ) )	-	-
211948	Asgrow_A3244	CPG3289C	( Asgrow_A3244 , CPG3289C )	PI 636117	Monsanto Technology, LLC, PVP 200400317
21270LBW39	MO01718	Pioneer_P9171	( MO01718 ( MO50321 ( MO01010 ( Harcor , CM183 ) ( Harcor , CM183 ) , A8 ) , MO50226 ( ST3010 , MO01010 ( Harcor , CM183 ) ) ) , Pioneer_P9171 ( Pioneer_P9271 , Asgrow_A3127 ( Williams , Essex ) ) )	-	-
212930	602216	APG0972	( 602216 , APG0972 )	PI 636112	Monsanto Technology, LLC, PVP 200400312
21710	Asgrow_A3237	21097	( Asgrow_A3237 , 21097 ( Asgrow_A3237 , 21063 ( Asgrow_A3237 , 90683C ( Pioneer_P9362 , G40-3P9392 ) ) ) )	-	-
21710N120	Asgrow_A3237	21097	( Asgrow_A3237 , 21097 ( Asgrow_A3237 , 21063 ( Asgrow_A3237 , 90683C ( Pioneer_P9362 , G40-3P9392 ) ) ) )	-	-
21720	Pioneer_P9343	21111	( Pioneer_P9343 , 21111 ( Pioneer_P9362 , 21080 ( Pioneer_P9362 , 90682C ( Pioneer_P9342 , G40-3P9341 ) ) ) )	-	-
21721	Asgrow_A1900	21119	( Asgrow_A1900 , 21119 ( Pioneer_P9304 , 21070 ( Pioneer_P9412 , 90688C ( Asgrow_A4715 , G40-3P9392 ) ) ) )	-	-
21726	Asgrow_A2396	21132	( Asgrow_A2396 ( CM214 , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ) ( CM214 , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) , 21132 ( Asgrow_A2396 ( CM214 , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ) , 21082 ( Pioneer_P9381 , 90685A ( Pioneer_P9381 , G40-3P9392 ) ) ) )	-	-
221524	DKB26-52	AG2703	( DKB26-52 , AG2703 )	PI 636115	Monsanto Technology, LLC, PVP 200400315
22302S025	ST2660	Syngenta_S30-06	( ST2660 , Syngenta_S30-06 )	-	-
236101	CI3478	AG3702	( CI3478 , AG3702 )	PI 636116	Monsanto Technology, LLC, PVP 200400316
25340	ST0280	AG0801	( ST0280 , AG0801 )	PI 632696	Monsanto Technology, LLC, PVP 200300120
275934	CI43980	AG4702	( CI43980 , AG4702 )	PI 636123	Monsanto Technology, LLC, PVP 200400323
2S11	059-903	Hardome	( 059-903 , Hardome )	-	-
30094	5961	Asgrow_A3733	( 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Resnik ) , Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) )	-	-
301	Crusher	Legacy	( Crusher , Legacy )	-	-
30107	XB33B	5961	( XB33B ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) , Resnik ) )	-	-
30124	Pioneer_P9303	30094	( Pioneer_P9303 , 30094 ( 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Resnik ) , Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) )	-	-
30129	XB33B	30107	( XB33B ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ( Williams , Essex ) ) , 30107 ( XB33B ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) , Resnik ) ) )	-	-
30199	Pioneer_P9303	30124	( Pioneer_P9303 , 30124 ( Pioneer_P9303 , 30094 ( 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Resnik ) , Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) ) )	-	-
30214	Pioneer_P9341	30129	( Pioneer_P9341 , 30129 ( XB33B ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ( Williams , Essex ) ) , 30107 ( XB33B ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) , Resnik ) ) ) )	-	-
