Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
D60-6458	Hill	D51-4877	( Hill , D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )	-	-
D60-7965	D55-4090	D55-4159	( D55-4090 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , D55-4159 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) )	-	-
D60-8107	D51-4877	D55-4168	( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) )	-	-
D60-9647	FC_31745	D49-2510	( FC_31745 , D49-2510 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) )	-	-
D61-214	D54-3270	D54-2437	( D54-3270 , D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) )	-	-
D61-238	D54-3270	D54-2437	( D54-3270 , D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) )	-	-
D61-5264	Lee	PI_200532	( Lee , PI_200532 )	-	-
D62-6225	Hill	Sioux	( Hill , Sioux ( PI_81021 , - ) )	-	-
D62-6289	Hill	Sioux	( Hill , Sioux ( PI_81021 , - ) )	-	-
D62-6913	Arksoy	D49-2491	( Arksoy ( PI_35335 , - ) , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) )	-	-
D62-6959	Arksoy	D49-2491	( Arksoy ( PI_35335 , - ) , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) )	-	-
D62-7562	Laredo	D49-2491	( Laredo , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) )	-	Root-knot resistant selection
D623-33	Dunfield	Arksoy	( Dunfield ( PI_36846 , - ) , Arksoy ( PI_35335 , - ) )	-	-
D63-215	Haberlandt	Dunfield	( Haberlandt ( PI_6396 , - ) , Dunfield ( PI_36846 , - ) )	-	-
D63-76	Hill	D53-354	( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) )	-	-
D632-15	Dunfield	Haberlandt	( Dunfield ( PI_36846 , - ) , Haberlandt ( PI_6396 , - ) )	-	-
D64-3937	Hill	D59-1619	( Hill , D59-1619 )	-	-
D64-4485	Hill	D58-3311	( Hill , D58-3311 )	-	-
D64-4573	Hill	D58-3311	( Hill , D58-3311 )	-	-
D64-4636	Hill	D58-3311	( Hill , D58-3311 )	-	-
D64-4716	Lee	-	( Lee , - )	-	Non-nodulating selection of Lee
D65-2262	D54-2437	PI_261467	( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 )	-	-
D65-2276	D54-2437	PI_261467	( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 )	-	-
D65-2284	D54-2437	PI_261467	( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 )	-	-
D65-2291	D54-2437	PI_261467	( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 )	-	-
D65-2304	D54-2437	PI_171450	( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_171450 )	-	-
D65-2367	D54-2437	PI_171450	( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_171450 )	-	-
D65-2385	D54-2437	PI_171450	( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_171450 )	-	-
D65-3168	Hill	PI_96989	( Hill , PI_96989 )	-	-
D65-3622	Hill	PI_187155	( Hill , PI_187155 )	-	-
D65-4206	Hill	PI_227557	( Hill , PI_227557 )	-	-
D65-6555	D61-475	D61-2624	( D61-475 , D61-2624 )	-	-
D65-6765	D58-3358	D59-9289	( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) )	-	-
D66-12392	D63-6100	Dyer	( D63-6100 , Dyer )	-	-
D66-4582	D53-354	D54-2437	( D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) , D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) )	-	-
D66-4587	D53-354	D54-2437	( D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) , D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) )	-	-
D66-4608	D53-354	D45-2437	( D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , D45-2437 )	-	-
D66-5634	DA60-13-1	PI_171450	( DA60-13-1 , PI_171450 )	-	-
D66-7965	D55-4090	D55-4159	( D55-4090 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , D55-4159 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) )	-	-
D66-8556	Bragg	Semmes	( Bragg , Semmes )	-	-
D67-10507	Dyer	Bragg	( Dyer , Bragg )	-	SCN race 3 resistant selection
D67-3951	D63-6107	D60-9647	( D63-6107 , D60-9647 ( FC_31745 , D49-2510 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )	-	-
D67-4106	D63-6107	D60-9647	( D63-6107 , D60-9647 ( FC_31745 , D49-2510 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )	-	-
D67-5940	Semmes	D60-8107	( Semmes , D60-8107 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) )	-	-
D67-6021	Semmes	D60-8107	( Semmes , D60-8107 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) )	-	-
D67-6117	Semmes	D60-8107	( Semmes , D60-8107 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) )	-	-
D67-6215	Semmes	D60-7965	( Semmes , D60-7965 ( D55-4090 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , D55-4159 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) )	-	-
D67-B5	D62-7816	Lee	( D62-7816 , Lee )	-	-
D68-127	Dyer	Bragg	( Dyer , Bragg )	-	-
D68-18	Dyer	Bragg	( Dyer , Bragg )	-	-
D68-180	Dyer	Bragg	( Dyer , Bragg )	-	Resistant to CN race 3
D68-201	Dyer	Bragg	( Dyer , Bragg )	-	-
D68-216	Dyer	Bragg	( Dyer , Bragg )	-	later maturing, CN race 3 resistant selection
D68-4641	D62-6289	D60-9647	( D62-6289 ( Hill , Sioux ( PI_81021 , - ) ) , D60-9647 ( FC_31745 , D49-2510 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )	-	-
D68-78	Dyer	Bragg	( Dyer , Bragg )	-	-
D69-17	D67-24	D65-2262	( D67-24 , D65-2262 ( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 ) )	-	-
D69-3871	D63-6094	D62-6289	( D63-6094 , D62-6289 ( Hill , Sioux ( PI_81021 , - ) ) )	-	-
D69-3955	D63-6094	D62-6289	( D63-6094 , D62-6289 ( Hill , Sioux ( PI_81021 , - ) ) )	-	-
D69-4073	D63-6094	D62-6289	( D63-6094 , D62-6289 ( Hill , Sioux ( PI_81021 , - ) ) )	-	-
D69-6344	D63-6094	D62-7562	( D63-6094 , D62-7562 ( Laredo , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )	-	-
D69-8178	Hood	Semmes	( Hood , Semmes )	-	-
D69-8201	Hood	Semmes	( Hood , Semmes )	-	-
D69-8205	Hood	Semmes	( Hood , Semmes )	-	-
D70-2650	D65-3075	Hood	( D65-3075 , Hood )	-	-
D70-3001	D64-4636	Pickett_71	( D64-4636 ( Hill , D58-3311 ) , Pickett_71 )	-	-
D70-3045	D64-4636	Pickett_71	( D64-4636 ( Hill , D58-3311 ) , Pickett_71 )	-	-
D70-3115	D64-4636	Pickett_71	( D64-4636 ( Hill , D58-3311 ) , Pickett_71 )	-	-
D70-3186	Centennial	-	( Centennial , - )	-	Early subline  of Centennial
D70-5101	D63-6075	D64-4636	( D63-6075 , D64-4636 ( Hill , D58-3311 ) )	-	-
D70-5107	D65-3075	D64-4636	( D65-3075 , D64-4636 ( Hill , D58-3311 ) )	-	-
D70-5154	D65-3075	D64-4636	( D65-3075 , D64-4636 ( Hill , D58-3311 ) )	-	-
D70-8347	Semmes	Hardee	( Semmes , Hardee )	-	-
D70-8444	D64-4716	Hardee	( D64-4716 ( Lee , - ) , Hardee )	-	-
D71-6234	D66-7398	PI_95560	( D66-7398 , PI_95560 )	-	-
D71-6841	D64-4636	D64-3937	( D64-4636 ( Hill , D58-3311 ) , D64-3937 ( Hill , D59-1619 ) )	-	-
D71-6860	D64-4636	D64-3937	( D64-4636 ( Hill , D58-3311 ) , D64-3937 ( Hill , D59-1619 ) )	-	-
D71-6879	D64-4636	D64-3937	( D64-4636 ( Hill , D58-3311 ) , D64-3937 ( Hill , D59-1619 ) )	-	-
D71-8928	D49-772	D55-4102	( D49-772 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4102 )	-	-
D71-9203	Semmes	D67-10539	( Semmes , D67-10539 )	-	-
D72-7959	D61-4269	D61-5264	( D61-4269 , D61-5264 ( Lee , PI_200532 ) )	-	-
D72-8489	Hood	Lee_68	( Hood , Lee_68 )	-	-
D72-8579	Hood	Lee_68	( Hood , Lee_68 )	-	-
D72-8707	Forrest	D65-3168	( Forrest , D65-3168 ( Hill , PI_96989 ) )	-	-
D72-C57	D68-18	PI_88788	( D68-18 ( Dyer , Bragg ) , PI_88788 )	-	-
D73-10204	D62-7562	Semmes	( D62-7562 ( Laredo , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , Semmes )	-	-
D73-3867	D65-6555	York	( D65-6555 ( D61-475 , D61-2624 ) , York )	-	-
D73-4118	D64-3253	D65-3168	( D64-3253 , D65-3168 ( Hill , PI_96989 ) )	-	-
D73-4124	D64-3253	D65-3168	( D64-3253 , D65-3168 ( Hill , PI_96989 ) )	-	-
D73-8105	D67-4823	Pickett_71	( D67-4823 , Pickett_71 )	-	-
D74-7445	D65-3426	D67-8423	( D65-3426 , D67-8423 )	-	-
D74-7631	Forrest	D70-3001	( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) )	-	-
D74-7633	Forrest	D70-3001	( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) )	-	-
D74-7636	Forrest	D70-3001	( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) )	-	-
D74-7711	Forrest	D70-3001	( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) )	-	-
D74-7741	Forrest	D70-3001	( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) )	-	-
D74-7824	Forrest	D70-3001	( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) )	-	-
D74-8819	D64-4636	D67-4694	( D64-4636 ( Hill , D58-3311 ) , D67-4694 )	-	-
D75-16	D64-4636	Pickett_71	( D64-4636 ( Hill , D58-3311 ) , Pickett_71 )	-	-
D75-7527	Forrest	Mack	( Forrest , Mack )	-	-
D75-7685	Forrest	D69-4227	( Forrest , D69-4227 )	-	-
D75-7778	Forrest	D69-4227	( Forrest , D69-4227 )	-	-
D75-7987	Forrest	D69-6344	( Forrest , D69-6344 ( D63-6094 , D62-7562 ( Laredo , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ) )	-	-
D75-9925	Semmes	Hood	( Semmes , Hood )	-	-
D76-9375	Forrest	Centennial	( Forrest , Centennial )	-	-
D76-9454	Forrest	Centennial	( Forrest , Centennial )	-	-
D76-9665	Forrest	Centennial	( Forrest , Centennial )	-	-
D77-18	Tracy	Forrest	( Tracy , Forrest )	-	-
D77-4874	D74-7631	J74-57	( D74-7631 ( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) ) , J74-57 )	-	-
D77-5169	Centennial	J74-47	( Centennial , J74-47 )	-	-
D77-6056	Centennial	J74-47	( Centennial , J74-47 )	-	-
D77-6057	Centennial	J74-47	( Centennial , J74-47 )	-	-
D77-6103	Centennial	J74-47	( Centennial , J74-47 )	-	-
D77-7926	Centennial	D73-10204	( Centennial , D73-10204 ( D62-7562 ( Laredo , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , Semmes ) )	-	-
D77-7969	Centennial	D73-10204	( Centennial , D73-10204 ( D62-7562 ( Laredo , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , Semmes ) )	-	-
D79-10458	J74-39	D75-10169	( J74-39 , D75-10169 )	-	-
D79-10494	J74-39	D75-10169	( J74-39 , D75-10169 )	-	-
D79-10496	J74-39	D75-10169	( J74-39 , D75-10169 )	-	-
D79-6058	Tracy	Centennial	( Tracy , Centennial )	-	-
D81-8875	Centennial	D75-10172	( Centennial , D75-10172 )	-	-
D81-8912	Centennial	D75-10172	( Centennial , D75-10172 )	-	-
D82-2218	Bradford	Tracy-M	( Bradford , Tracy-M )	-	-
D82-2228	Bedford	Tracy-M	( Bedford , Tracy-M )	-	-
D82-2896	Forrest	D78-5089	( Forrest , D78-5089 )	-	-
D82-9973	J74-39	D75-10169	( J74-39 , D75-10169 )	-	-
D83-2886	D65-2262	Forrest	( D65-2262 ( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 ) , Forrest )	-	-
D84-7174	D77-12	D77-6057	( D77-12 , D77-6057 ( Centennial , J74-47 ) )	-	-
D85-7985	Epps	D77-5169	( Epps , D77-5169 ( Centennial , J74-47 ) )	-	-
D86-8870	Sharkey	LeFlore	( Sharkey , LeFlore )	-	-
D86-9845	Kirby	D82-9973	( Kirby , D82-9973 ( J74-39 , D75-10169 ) )	-	-
D87-3125	D65-2262	Forrest	( D65-2262 ( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 ) , Forrest )	-	-
D87-4389	Sharkey	LeFlore	( Sharkey , LeFlore )	-	-
D87-4429	Sharkey	LeFlore	( Sharkey , LeFlore )	-	-
D87-5870	D82-2218	Lamar	( D82-2218 ( Bradford , Tracy-M ) , Lamar )	-	-
D87-5951	Epps	D65-2262	( Epps , D65-2262 ( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 ) )	-	-
D87-5967	Epps	D65-2262	( Epps , D65-2262 ( D54-2437 ( N48-1394 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , L6-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , PI_261467 ) )	-	-
D88-4380	D82-2218	Sharkey	( D82-2218 ( Bradford , Tracy-M ) , Sharkey )	-	-
D88-552	D82-3298	D77-6056	( D82-3298 , D77-6056 ( Centennial , J74-47 ) )	-	-
D88-5547	D82-3298	D77-6056	( D82-3298 , D77-6056 ( Centennial , J74-47 ) )	-	-
D89-7077	Cordell	D77-6056	( Cordell ( Bedford , D72-8927 ) , D77-6056 ( Centennial , J74-47 ) )	-	-
D89003	ST0470	Pioneer_P90B73	( ST0470 , Pioneer_P90B73 )	-	-
D90-7256	Forrest	D76-8070	( Forrest , D76-8070 )	PI 590579	-
D91-4619	Epps	Sharkey	( Epps , Sharkey )	-	-
D91-4657	Epps	Sharkey	( Epps , Sharkey )	-	-
D91-4759	Epps	Sharkey	( Epps , Sharkey )	-	-
D92-4216	Lyon	D86-3429	( Lyon ( D82-2218 ( Bradford , Tracy-M ) , Lamar ) , D86-3429 )	-	-
D92-9779	D88-3333	Hartwig	( D88-3333 , Hartwig )	-	-
D98116	Syngenta_S19-T9	XB29X00	( Syngenta_S19-T9 , XB29X00 ( Pioneer_P9305 , 21069 ( MO92117-18 , 90682E ( Pioneer_P9342 , G40-3P9341 ) ) ) )	-	-
DA07x22-23	Asgrow_A4714	PI_587880A	( Asgrow_A4714 , PI_587880A )	-	-
DA08X27	DB01-5289	10-73#5	( DB01-5289 , 10-73#5 )	-	-
DA08x41-193F	DB04-10997	DB00-087	( DB04-10997 ( DT99-17445 , J00-2_ ) , DB00-087 )	-	-
DA0912-07F	DT99-17483	PI_340023	( DT99-17483 ( UARK-5798 ( Hutcheson , Waters ) , Bolivar ) , PI_340023 )	-	-
DA0912-10F	DT99-17483	PI_340023	( DT99-17483 ( UARK-5798 ( Hutcheson , Waters ) , Bolivar ) , PI_340023 )	-	Conv.
DA09X003-27-76	DB01-5289	DA08X27	( DB01-5289 , DA08X27 ( DB01-5289 , 10-73#5 ) )	-	Low Linolenic Acid
DA09X003-45-182	DB01-5289	DA08X27	( DB01-5289 , DA08X27 ( DB01-5289 , 10-73#5 ) )	-	Low Linolenic Acid
DA09X004-30-136	JTN-4307	DA08X28	( JTN-4307 ( S97-1688 ( S91-1381 ( Hartz_H5370 , Hartwig ) , Hartz_H5810 ) , V94-0198 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Manokin ) ) , DA08X28 )	-	Low Linolenic Acid
DA09x39-17F	R01-976	DB00-087	( R01-976 ( Hartz_H4994 , R95-1470 ) , DB00-087 )	-	-
DA09x39-26F	R01-976	DB00-087	( R01-976 ( Hartz_H4994 , R95-1470 ) , DB00-087 )	-	F5, Conv.
DA1037-25F	DB03-1381	DB03-8416	( DB03-1381 ( N94-546 ( Cook , Clifford ) , DT96-16809 ( Northrup_King_S59-60 , DPL_3589 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) ( Essex , DPX_436 ( Pickett_71 , York ) ( Pickett_71 , York ) ) , Asgrow_A5980 ) ) ) , DB03-8416 ( DT96-6840 ( Hutcheson , Pioneer_P9641 ) , R95-798 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A9641 ) ) )	-	Conv.
DA10x05-17F	DB06-1225	DB06-2257	( DB06-1225 , DB06-2257 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , LN97-15076 ( Macon , Stressland ) ) )	-	Conv., F5
DA10x05-20F	DB06-1225	DB06-2257	( DB06-1225 , DB06-2257 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , LN97-15076 ( Macon , Stressland ) ) )	-	Conv., F5
DA10x30-09F	Jake	DB04-10997	( Jake ( S94-1867 ( Pioneer_P9592 , S91-1693 ) , Anand ) , DB04-10997 ( DT99-17445 , J00-2_ ) )	-	Conv., F5
DA10x30-48F	Jake	DB04-10997	( Jake ( S94-1867 ( Pioneer_P9592 , S91-1693 ) , Anand ) , DB04-10997 ( DT99-17445 , J00-2_ ) )	-	Conv., F5
