Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
G05-4237_RR	Prichard_RR	G94-3117	( Prichard_RR ( Prichard , MON_RR ) , G94-3117 ( G86-1434 ( D79-6058 ( Tracy , Centennial ) , Twiggs ) , Hagood ) )	-	-
G06-2460_RR	G98-1420	Hartz_H7242_RR	( G98-1420 ( Boggs , Doles ) , Hartz_H7242_RR )	-	-
G06-2507_RR	G98-1420	Hartz_H7242_RR	( G98-1420 ( Boggs , Doles ) , Hartz_H7242_RR )	-	-
G06-2957_RR	G99-4158	Pioneer_P97M50	( G99-4158 ( S91-1381 ( Hartz_H5370 , Hartwig ) , Benning ) , Pioneer_P97M50 )	-	-
G06-3182RR	G99-4158	Pioneer_P97M50	( G99-4158 ( S91-1381 ( Hartz_H5370 , Hartwig ) , Benning ) , Pioneer_P97M50 )	-	-
G06-3182_RR	G99-4158	Pioneer_P97M50	( G99-4158 ( S91-1381 ( Hartz_H5370 , Hartwig ) , Benning ) , Pioneer_P97M50 )	-	-
G06-5287_RR	G98-2866	Hartz_H7242_RR	( G98-2866 ( Brim , Doles ) , Hartz_H7242_RR )	-	-
G07-2879_RR	G00-3083	AgSouth_AGS758RR	( G00-3083 , AgSouth_AGS758RR )	-	-
G07-3192_RR	G98-1053	Boggs_RR	( G98-1053 ( Boggs , Doles ) , Boggs_RR ( Boggs , MON_RR ) )	-	-
G07-3496_RR	G00-3213	Pioneer_P97M50	( G00-3213 ( N7001 , Boggs ) , Pioneer_P97M50 )	-	-
G07-3557_RR	G00-3213	Pioneer_P97M50	( G00-3213 ( N7001 , Boggs ) , Pioneer_P97M50 )	-	-
G07-3651_RR	G00-3213	Pioneer_P97M50	( G00-3213 ( N7001 , Boggs ) , Pioneer_P97M50 )	-	-
G07-3674_RR	G01-2633	Pioneer_P97M50	( G01-2633 , Pioneer_P97M50 )	-	-
G07-3691_RR	G01-2633	Pioneer_P97M50	( G01-2633 , Pioneer_P97M50 )	-	-
G07-3772_RR	G01-2633	Pioneer_P97M50	( G01-2633 , Pioneer_P97M50 )	-	-
G07-3774_RR	G01-2633	Pioneer_P97M50	( G01-2633 , Pioneer_P97M50 )	-	-
G07-3796_RR	G01-2633	Pioneer_P97M50	( G01-2633 , Pioneer_P97M50 )	-	-
G07-3839_RR	G01-2633	Pioneer_P97M50	( G01-2633 , Pioneer_P97M50 )	-	-
G07-6012	N7103	PI_366122	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , PI_366122 )	PI 672992	GP-394
G07-6029	N7103	PI_366122	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , PI_366122 )	PI 672993	GP-395
G08-1166_RR	S99-1171	Hartz_H7242_RR	( S99-1171 ( Delsoy_5500 , Anand ) , Hartz_H7242_RR )	-	-
G08-1212_RR	S99-1171	Hartz_H7242_RR	( S99-1171 ( Delsoy_5500 , Anand ) , Hartz_H7242_RR )	-	-
G08-1253_RR	S99-1171	Hartz_H7242_RR	( S99-1171 ( Delsoy_5500 , Anand ) , Hartz_H7242_RR )	-	-
