Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
E16380	E07051	E10174	( E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) , E10174 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , LD01-5907 ( Ina ( Jack , Hartwig ) , IA3010 ) ) )	-	-
E16387	E07051	E10175	( E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) , E10175 )	-	-
E16398	E10175	E07051	( E10175 , E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) )	-	-
E16410	E06240	E10174	( E06240 ( Loda , AxN-1-55 ( Asgrow_A2506 , Syngenta_S19-90 ) ) , E10174 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , LD01-5907 ( Ina ( Jack , Hartwig ) , IA3010 ) ) )	-	-
E16411	E06240	E11291	( E06240 ( Loda , AxN-1-55 ( Asgrow_A2506 , Syngenta_S19-90 ) ) , E11291 )	-	-
E16915	E13902	E13367	( E13902 ( E11955 , E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) ) , E13367 )	-	-
E17004	PI_540453	IA2102	( PI_540453 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
E17040	E07051	IA2102	( E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
E17054	IA2102	E07051	( IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) , E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) )	-	-
E17062	IA2102	E06240	( IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) , E06240 ( Loda , AxN-1-55 ( Asgrow_A2506 , Syngenta_S19-90 ) ) )	-	-
E17069	IA2102	E06240	( IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) , E06240 ( Loda , AxN-1-55 ( Asgrow_A2506 , Syngenta_S19-90 ) ) )	-	-
E17137	E07158-T	E07051	( E07158-T , E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) )	-	-
E17167	Jilin_20-2	AR09-191018	( Jilin_20-2 , AR09-191018 )	-	-
E17184	Jilin_20-2	LD01-7323	( Jilin_20-2 , LD01-7323 ( LN95-5454 ( Jack , IA3003 ) , Dwight ) )	-	-
E17203	E11128T	LD02-4485	( E11128T ( E05276-T , LD01-7323 ( LN95-5454 ( Jack , IA3003 ) , Dwight ) ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) )	-	-
E17269	E13367	AR09-191018	( E13367 , AR09-191018 )	-	-
E17274	E13367	IA2102	( E13367 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
E17275	E13367	IA2102	( E13367 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
E17283	E13367	E05181-T	( E13367 , E05181-T ( Loda , IA2053 ) )	-	-
E17801-07	E07051	E13802	( E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) , E13802 )	-	-
E17801-08	E07051	E13802	( E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) , E13802 )	-	-
E17804-01	E07051	E15805	( E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) , E15805 )	-	-
E18012	E07051	E13364	( E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) , E13364 ( E07051 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Loda ) , E10928 ) )	-	-
E18015	IA2102	E11128T	( IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) , E11128T ( E05276-T , LD01-7323 ( LN95-5454 ( Jack , IA3003 ) , Dwight ) ) )	-	-
