Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
U14-222063	06NB204846	LG07-9721	( 06NB204846 ( WW115926 , 98211-A01-36153 ( Syngenta_S21-A1 , 92032-A95-58316 ( AP2880 , Asgrow_A2872 ( Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Asgrow_A3501 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) ) , LG07-9721 )	-	-
U14-227255	U11-935093	U09-215057	( U11-935093 , U09-215057 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) )	-	-
U14-322043	U09-215057	U09-407147	( U09-215057 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , U09-407147 )	-	-
U14-605217	U09-215057	LD07-3419	( U09-215057 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , LD07-3419 ( WW115926 , LD00-2817 ) )	-	-
U14-903100	U09-105007	CL05-32415	( U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) , CL05-32415 )	-	-
U14-909100	U09-105007	LD02-4485	( U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) )	-	-
U14-910097	U09-105007	LD07-3419	( U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) , LD07-3419 ( WW115926 , LD00-2817 ) )	-	-
U14-912075	U09-105007	LD07-3419	( U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) , LD07-3419 ( WW115926 , LD00-2817 ) )	-	-
U14-915126	U09-215057	U09-126009	( U09-215057 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , U09-126009 )	-	-
U14-919098	U09-105007	U09-215057	( U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) , U09-215057 ( U01-390489 ( IA1008 , NE3001 ( Colfax , A91-701035 ( A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) , DeKalb_226 ) ) ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) )	-	-
U14-923097	U09-105007	U09-317120	( U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ( NE32022 , NE2802 ) ) , U09-317120 ( U03-300134 ( NE32022 , NE2802 ) , U03-400435 ( Pioneer_P92B12 , U97-207904 ) ) )	-	-
U14-924158	U11-935093	LD07-3419	( U11-935093 , LD07-3419 ( WW115926 , LD00-2817 ) )	-	-
U14-925152	U11-935093	LD07-3419	( U11-935093 , LD07-3419 ( WW115926 , LD00-2817 ) )	-	-
U15-203099	LD07-3419	U11-614093	( LD07-3419 ( WW115926 , LD00-2817 ) , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U15-219169	U09-312115	U11-614093	( U09-312115 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) ( NE1900 ( MSBP1 , MSBP1 ) ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-300134 ( NE32022 , NE2802 ) ) , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U15-224117	U03-100612	U09-105007	( U03-100612 ( MSPB6S4 , Pioneer_P93B82 ) , U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) )	-	-
U15-231102	U09-312115	U11-614093	( U09-312115 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) ( NE1900 ( MSBP1 , MSBP1 ) ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-300134 ( NE32022 , NE2802 ) ) , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U15-320173	U09-312115	U11-614093	( U09-312115 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) ( NE1900 ( MSBP1 , MSBP1 ) ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-300134 ( NE32022 , NE2802 ) ) , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U15-322139	U09-312115	U11-614093	( U09-312115 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) ( NE1900 ( MSBP1 , MSBP1 ) ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-300134 ( NE32022 , NE2802 ) ) , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U15-322140	U09-312115	U11-614093	( U09-312115 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) ( NE1900 ( MSBP1 , MSBP1 ) ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-300134 ( NE32022 , NE2802 ) ) , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U15-324153	U09-312115	U11-614093	( U09-312115 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) ( NE1900 ( MSBP1 , MSBP1 ) ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-300134 ( NE32022 , NE2802 ) ) , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U15-606207	LD07-3419	U09-105007	( LD07-3419 ( WW115926 , LD00-2817 ) , U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) )	-	-
U15-917133	U09-133005	U11-614093	( U09-133005 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) ( NE1900 ( MSBP1 , MSBP1 ) ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U15-934067	U11-919011	U11-921041	( U11-919011 , U11-921041 )	-	-
U16-125610	U02-242055-0165	U09-105007-174	( U02-242055-0165 , U09-105007-174 )	-	-
U16-126608	U02-242055-0187	U09-105007-174	( U02-242055-0187 , U09-105007-174 )	-	-
U16-126662	U02-242055-0165	U09-105007-174	( U02-242055-0165 , U09-105007-174 )	-	-
U16-127010	U09-105007-174	AR09-191018	( U09-105007-174 , AR09-191018 )	-	-
U16-127621	U02-242055-0187	U09-105007-174	( U02-242055-0187 , U09-105007-174 )	-	-
U16-128607	U09-105007-174	U11-919011	( U09-105007-174 , U11-919011 )	-	-
U16-128648	U09-105007-174	U11-919011	( U09-105007-174 , U11-919011 )	-	-
U16-129612	U09-105007-174	U11-919011	( U09-105007-174 , U11-919011 )	-	-
U16-129646	U11-932025	U13-602106	( U11-932025 ( U06-300952 ( U98-307917 ( U94-2306 ( Holt ( Sherman , Harper ) , Dairyland_DSR304 ( Williams , - ) ) , A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) ) , U01-310156 ( UP3YC1S3 , - ) ) , U03-100612 ( MSPB6S4 , Pioneer_P93B82 ) ) , U13-602106 )	-	-
U16-129655	U11-932025	U13-602106	( U11-932025 ( U06-300952 ( U98-307917 ( U94-2306 ( Holt ( Sherman , Harper ) , Dairyland_DSR304 ( Williams , - ) ) , A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) ) , U01-310156 ( UP3YC1S3 , - ) ) , U03-100612 ( MSPB6S4 , Pioneer_P93B82 ) ) , U13-602106 )	-	-
U16-207253	U11-614093	U02-242055	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) ( NE1900 ( MSBP1 , MSBP1 ) ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) ( NE1900 ( MSBP1 , MSBP1 ) ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) )	-	-
U16-317096	U11-410122	U13-611161	( U11-410122 ( LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) , U03-300134 ( NE32022 , NE2802 ) ) , U13-611161 )	-	-
U16-322148	U11-614093	U13-602106	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U13-602106 )	-	-
U16-322178	U11-614093	U13-602106	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U13-602106 )	-	-
U16-323153	U11-614093	U13-602106	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U13-602106 )	-	-
U16-323177	U11-614093	U13-602106	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U13-602106 )	-	-
U16-324137	U11-919011	U11-614093	( U11-919011 , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U16-324189	U11-614093	U13-602106	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U13-602106 )	-	-
U16-325193	U11-919011	U11-614093	( U11-919011 , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U16-326197	U11-919011	U11-614093	( U11-919011 , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U16-603132	U11-614093	U12-415209	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U12-415209 )	-	-
U16-605223	U13-611161	U11-614093	( U13-611161 , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U16-605224	U13-611161	U11-614093	( U13-611161 , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U16-609052	U11-932025	U09-105007-174	( U11-932025 ( U06-300952 ( U98-307917 ( U94-2306 ( Holt ( Sherman , Harper ) , Dairyland_DSR304 ( Williams , - ) ) , A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) ) , U01-310156 ( UP3YC1S3 , - ) ) , U03-100612 ( MSPB6S4 , Pioneer_P93B82 ) ) , U09-105007-174 )	-	-
U16-609059	U11-932025	U09-105007-174	( U11-932025 ( U06-300952 ( U98-307917 ( U94-2306 ( Holt ( Sherman , Harper ) , Dairyland_DSR304 ( Williams , - ) ) , A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) ) , U01-310156 ( UP3YC1S3 , - ) ) , U03-100612 ( MSPB6S4 , Pioneer_P93B82 ) ) , U09-105007-174 )	-	-
U16-610065	U11-932025	U09-105007-174	( U11-932025 ( U06-300952 ( U98-307917 ( U94-2306 ( Holt ( Sherman , Harper ) , Dairyland_DSR304 ( Williams , - ) ) , A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) ) , U01-310156 ( UP3YC1S3 , - ) ) , U03-100612 ( MSPB6S4 , Pioneer_P93B82 ) ) , U09-105007-174 )	-	-
U16-902058	U11-919011	U11-614093	( U11-919011 , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U16-902145	U11-919011	U11-614093	( U11-919011 , U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) )	-	-
U16-903131	U11-614093	U12-415209	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U12-415209 )	-	-
U16-904046	U09-105007-174	U11-919011	( U09-105007-174 , U11-919011 )	-	-
U16-904053	U09-105007-174	U11-919011	( U09-105007-174 , U11-919011 )	-	-
U16-904142	U11-614093	U12-415209	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U12-415209 )	-	-
U16-905030	U11-919011	U09-133021	( U11-919011 , U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) )	-	-
U16-905090	U09-105007-174	U11-919011	( U09-105007-174 , U11-919011 )	-	-
U16-907052	U11-614093	U11-396029	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U11-396029 )	-	-
U16-908112	U11-614093	U11-396029	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U11-396029 )	-	-
U16-909058	U11-614093	U11-610107	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U11-610107 ( LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) , U03-100612 ( MSPB6S4 , Pioneer_P93B82 ) ) )	-	-
U16-909085	U11-614093	U11-610107	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U11-610107 ( LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) , U03-100612 ( MSPB6S4 , Pioneer_P93B82 ) ) )	-	-
U16-910073	U11-614093	U11-920017	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U11-920017 ( HS5-3417 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , HS99-4045 ) , LD02-_4485 ) )	-	-
U16-911026	U11-396029	U11-380035	( U11-396029 , U11-380035 )	-	-
U16-914101	U11-614093	U11-920017	( U11-614093 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , U11-920017 ( HS5-3417 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , HS99-4045 ) , LD02-_4485 ) )	-	-
