Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
V17-2924R	V11-2149	S08-9942RR	( V11-2149 ( LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) , V03-7833 ( Stressland , LG92-12 ) ) , S08-9942RR ( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S03-383RR ( DPL_5960RR , P1 ) ) )	-	-
V17-2933R	V11-2149	S08-9942RR	( V11-2149 ( LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) , V03-7833 ( Stressland , LG92-12 ) ) , S08-9942RR ( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S03-383RR ( DPL_5960RR , P1 ) ) )	-	-
V60-K	Ogden	-	( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , - )	-	Selection of a natural cross
V63-57	Hood	D53-354	( Hood , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) )	-	-
V63-76	Hill	D53-354	( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) )	-	-
V66-12	D56-1192	Dorman	( D56-1192 ( Perry , Lee ) , Dorman )	-	-
V66-318	D53-184	J22	( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) )	-	-
V66-840	Sampson	Hill	( Sampson ( Bragg , Essex ) , Hill )	-	-
V67-447	S5-7075	Hill	( S5-7075 ( N48-1248 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , Perry ) , Hill )	-	-
V68-1034	York	PI_71506	( York , PI_71506 )	-	Parentage conflict may be Dare x PI 71506
V68-1038	York	Dare	( York , Dare )	-	-
V68-1171	PI_80837	V63-76	( PI_80837 , V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) ) )	-	-
V68-183	Lee	S55-7075	( Lee , S55-7075 ( N48-1248 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , Perry ) )	-	-
V68-224	Lee	S5-7075	( Lee , S5-7075 ( N48-1248 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , Perry ) )	-	-
V68-2331	York	Clark	( York , Clark )	-	-
V68-297	Lee	S5-7075	( Lee , S5-7075 ( N48-1248 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , Perry ) )	-	-
V68-381	Lee	S5-7075	( Lee , S5-7075 ( N48-1248 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , Perry ) )	-	-
V68-920	York	Dare	( York , Dare )	-	-
V69-862	Hood	D60-9647	( Hood , D60-9647 ( FC_31745 , D49-2510 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )	-	-
V71-480	V63-76	V66-318	( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) )	-	-
V71-775	Delmar	V66-318	( Delmar , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) )	-	-
V71-793	Dare	V66-318	( Dare , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) )	-	-
V71-807	Delmar	V66-318	( Delmar , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) )	-	-
V72-128	PI_96983	V66-318	( PI_96983 , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) )	-	-
V73-1899	V68-183	V66-318	( V68-183 ( Lee , S55-7075 ( N48-1248 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , Perry ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) )	-	Probably
V73-76	Hill	D53-354	( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) )	-	-
V75-345	Essex	Shore	( Essex , Shore )	-	-
V76-200	V68-2331	V69-495	( V68-2331 ( York , Clark ) , V69-495 )	-	-
V76-398	Essex	SRF_400	( Essex , SRF_400 )	-	-
V76-411	Essex	SRF_400	( Essex , SRF_400 )	-	-
V76-465	Essex	SRF_400	( Essex , SRF_400 )	-	-
V76-482	Essex	SRF_400	( Essex , SRF_400 )	-	-
V76-600	V68-920	V69-862	( V68-920 ( York , Dare ) , V69-862 ( Hood , D60-9647 ( FC_31745 , D49-2510 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ) )	-	-
V78-105	V68-1034	V71-380	( V68-1034 ( York , PI_71506 ) , V71-380 )	-	-
V78-444	Essex	-	( Essex , - )	-	Mutant of Essex
V78-713	Essex	V68-1171	( Essex , V68-1171 ( PI_80837 , V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) ) ) )	-	-
V78-727	Essex	V68-1171	( Essex , V68-1171 ( PI_80837 , V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) ) ) )	-	-
V79-1362	Essex	Williams	( Essex , Williams )	-	-
V79-2856	Hodgson	V73-1899	( Hodgson , V73-1899 ( V68-183 ( Lee , S55-7075 ( N48-1248 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , Perry ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) )	-	-
V79-881	Essex	Ransom	( Essex , Ransom )	-	-
V79-882	Essex	Ransom	( Essex , Ransom )	-	-
V80-174B	Hodgson	Essex	( Hodgson , Essex )	-	-
V80-2165	Essex	V68-1171	( Essex , V68-1171 ( PI_80837 , V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) ) ) )	-	-
V80-239	V68-2331	V68-183	( V68-2331 ( York , Clark ) , V68-183 ( Lee , S55-7075 ( N48-1248 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , Perry ) ) )	-	-
V80-2476	Hodgson	Essex	( Hodgson , Essex )	-	-
V81-141	Essex	V71-793	( Essex , V71-793 ( Dare , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) )	-	-
V81-942	Essex	V67-1370	( Essex , V67-1370 )	-	-
V82-673	V68-1171	SRF_400	( V68-1171 ( PI_80837 , V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) ) ) , SRF_400 )	-	-
V83-2298	Will	Essex	( Will , Essex )	-	-
V84-1790	Epps	L77-994	( Epps , L77-994 )	-	-
V84-1805	Epps_	L77-994	( Epps_ , L77-994 )	-	-
V84-484	MD71-1643-82	Will	( MD71-1643-82 ( Adelphi , PI_157483 ) , Will )	-	-
V85-3336	Essex	R75-576	( Essex , R75-576 ( Forrest , Mack ) )	-	-
V87-1457	N77-114	Asgrow_A5474	( N77-114 ( Essex , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , Asgrow_A5474 )	-	-
V87-299	Essex	V79-2856	( Essex , V79-2856 ( Hodgson , V73-1899 ( V68-183 ( Lee , S55-7075 ( N48-1248 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , Perry ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) )	-	-
V87-396	Essex	LS79-330	( Essex , LS79-330 ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) )	-	-
V88-466	Coker_237	Toano	( Coker_237 ( Hutton , N63-858 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Toano ( Ware , Essex ) )	-	-
V88-494	V79-881	Toano	( V79-881 ( Essex , Ransom ) , Toano ( Ware , Essex ) )	-	-
V90-798	Hutcheson	Pioneer_P9441	( Hutcheson , Pioneer_P9441 )	-	-
V90-848	Hutcheson	P9441	( Hutcheson , P9441 )	-	-
V91-0223	Stafford	Hutcheson	( Stafford , Hutcheson )	-	-
V91-223	Stafford	Hutcheson	( Stafford , Hutcheson )	-	-
V91-2492	Chesapeake	Hutcheson	( Chesapeake ( Essex , V71-793 ( Dare , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) , Hutcheson )	-	-
V91-3036	Hutcheson	V84-1790	( Hutcheson , V84-1790 ( Epps , L77-994 ) )	-	-
V92-0163	Hutcheson	Forrest	( Hutcheson , Forrest )	-	-
V92-0254	Hutcheson	V83-2298	( Hutcheson , V83-2298 ( Will , Essex ) )	-	-
V92-0974	Hutcheson	FFR_561	( Hutcheson , FFR_561 ( Essex , V68-920 ( York , Dare ) ) )	-	-
V92-0995	Hutcheson	FFR_561	( Hutcheson , FFR_561 ( Essex , V68-920 ( York , Dare ) ) )	-	-
V92-1333	Chesapeake	Hutcheson	( Chesapeake ( Essex , V71-793 ( Dare , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) , Hutcheson )	-	-
V92-2329	V84-1787	V85-5344	( V84-1787 , V85-5344 )	-	-
V92-697	Hutcheson	Avery	( Hutcheson , Avery )	-	-
V92-840	Asgrow_A4595	Avery	( Asgrow_A4595 , Avery )	-	-
V93-2329	V84-1787	V85-5344	( V84-1787 , V85-5344 )	-	-
V93-3114	FFR_544	Hutcheson	( FFR_544 , Hutcheson )	-	-
V94-0198	DPL_415	Manokin	( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Manokin )	-	-
V94-0436	DPL_415	C1747	( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , C1747 ( A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) , Williams_82 ) )	-	-
V94-0552	Hutcheson	Manokin	( Hutcheson , Manokin )	-	-
V94-1295	V85-5344	C1747	( V85-5344 , C1747 ( A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) , Williams_82 ) )	-	-
V94-1382	V85-5344	Corsica	( V85-5344 , Corsica )	-	-
V94-1401	V85-5344	Corsica	( V85-5344 , Corsica )	-	-
V95-0016	KS5292	Accomac	( KS5292 , Accomac )	-	-
V95-0242	Hutcheson	V85-1195	( Hutcheson , V85-1195 )	-	-
V95-0391	V85-1729	V84-1354W	( V85-1729 , V84-1354W )	-	-
V96-0310	Hutcheson	Clifford	( Hutcheson , Clifford )	-	-
V96-0332	Hutcheson	Clifford	( Hutcheson , Clifford )	-	-
V96-1772	KS5292	MD87-5602	( KS5292 , MD87-5602 ( Pershing , D77-5169 ( Centennial , J74-47 ) ) )	-	-
V96-2543	V85-5344	C1747	( V85-5344 , C1747 ( A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) , Williams_82 ) )	-	-
V97-1911	Hartwig	Clifford	( Hartwig , Clifford )	-	-
V97-2276	Hutcheson	KS5292	( Hutcheson , KS5292 )	-	-
V97-2303	Hutcheson	KS5292	( Hutcheson , KS5292 )	-	-
V98-2711	V88-466	Pioneer_P9461	( V88-466 ( Coker_237 ( Hutton , N63-858 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Toano ( Ware , Essex ) ) , Pioneer_P9461 )	-	-
V99-0023	KS4895	TN90-03	( KS4895 , TN90-03 ( TN-86 , TN84-87 ( V75-345 ( Essex , Shore ) , S76-2229 ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) ) ) )	-	-
V99-0025	KS4895	TN90-03	( KS4895 , TN90-03 ( TN-86 , TN84-87 ( V75-345 ( Essex , Shore ) , S76-2229 ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) ) ) )	-	-
VS04-781	Kanrich	PI_506852	( Kanrich , PI_506852 )	-	50% exotic
VS04-819	Lt_Giant	Kanrich	( Lt_Giant , Kanrich )	-	-
VS04-922	V81-1603	PI_379621	( V81-1603 , PI_379621 )	-	50% exitic
VS04-964	V81-1603	Verde	( V81-1603 , Verde )	-	0% exotic
VS05-966	PI_379621	V81-1603	( PI_379621 , V81-1603 )	-	50% exotic
VS06-1020	V81-1603	Kantou_60	( V81-1603 , Kantou_60 )	-	-
VS07-1023	V81-1603	PI_506852	( V81-1603 , PI_506852 )	-	-
VS08-1028	PI_379621	Kanrich	( PI_379621 , Kanrich )	-	-
VS08-1033	Pella	Tomahomare	( Pella , Tomahomare )	-	-
VS08-1038	Late_Giant	Pella	( Late_Giant , Pella )	-	-
VS10-1294	Satellite	Mooncake	( Satellite , Mooncake )	-	-
VS20-414	PI_423905	York	( PI_423905 , York )	-	(50% exotic pedigree)
VS21-441	Hutcheson	VS94-11	( Hutcheson , VS94-11 ( L76-0049 , Essex ) )	-	-
VS21-443	Hutcheson	VS94-11	( Hutcheson , VS94-11 ( L76-0049 , Essex ) )	-	-
VS21-449	VS94-18	Hutcheson	( VS94-18 ( York , PI_416937 ) , Hutcheson )	-	-
VS22-450	IAC-100	Akiyoshi	( IAC-100 , Akiyoshi )	-	(50% exotic pedigree)
VS22-457	VS95-49	VS94-17	( VS95-49 ( PI_423905 , Bay ) , VS94-17 ( York , PI_416937 ) )	-	-
VS22-458	VS95-49	VS94-17	( VS95-49 ( PI_423905 , Bay ) , VS94-17 ( York , PI_416937 ) )	-	-
VS22-460	VS95-49	VS95-47	( VS95-49 ( PI_423905 , Bay ) , VS95-47 )	-	-
VS22-465_	VS95-50	VS94-17	( VS95-50 , VS94-17 ( York , PI_416937 ) )	-	-
VS22-477	VS95-49	VS94-17	( VS95-49 ( PI_423905 , Bay ) , VS94-17 ( York , PI_416937 ) )	-	-
VS22-523	Forrest	Essex	( Forrest , Essex )	-	-
VS22-524	Forrest	Essex	( Forrest , Essex )	-	-
VS22-537	Forrest	Essex	( Forrest , Essex )	-	-
VS94-08	PI_381668	York	( PI_381668 , York )	-	Parentage conflict may be ( PI 381668 x York (2) ) x ( L760132 x Essex (2) )
VS94-11	L76-0049	Essex	( L76-0049 , Essex )	PI 632747	-
VS94-17	York	PI_416937	( York , PI_416937 )	-	-
VS94-18	York	PI_416937	( York , PI_416937 )	-	-
VS95-49	PI_423905	Bay	( PI_423905 , Bay )	-	-
VT91-3036	Hutcheson	V84-1790	( Hutcheson , V84-1790 ( Epps , L77-994 ) )	-	-
Vertex	Conrad	Hayes	( Conrad , Hayes )	PI 576146	PVP 9400009
Victor	Mitchell	Wayne	( Mitchell ( Amsoy , Wayne ) , Wayne )	PI 556562	BioTechnica Agriculture, Inc., PVP 7900025
Volstate	Tokyo	PI_54610	( Tokyo ( PI_8424 , - ) , PI_54610 )	PI 548494	-
Voris_295	Beeson	Calland	( Beeson , Calland )	PI 556497	Voris Seeds, Inc., PVP 7500055
Voris_311	S10	Mitchell	( S10 , Mitchell ( Amsoy , Wayne ) )	-	-
