Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
N08-521	G96-2272	N00-377	( G96-2272 ( DPL_3776 ( Asgrow_A7986 , Asgrow_A5980 ) , G86-1267 ( D76-9665 ( Forrest , Centennial ) , Braxton ) ) , N00-377 ( AU92-916 ( N85-574 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Johnston ) , Haskell ) , N90-845 ( Brim , N80-777 ) ) )	-	-
N08-93	N99-186	TN99-117	( N99-186 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , N90-845 ( Brim , N80-777 ) ) , TN99-117 ( N92-189 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , V90-1012 ) )	-	-
N09-12273_	NC-Roy	Blue_Side	( NC-Roy , Blue_Side )	-	50% Blue Side
N09-12414	N7002	Misuzu_Diazu	( N7002 ( N7001 , Cook ) , Misuzu_Diazu )	-	-
N09-12441	N7002	Misuzu_Daizu	( N7002 ( N7001 , Cook ) , Misuzu_Daizu )	-	-
N09-12455_	N7002	Misuzu_Daizu	( N7002 ( N7001 , Cook ) , Misuzu_Daizu )	-	50% Misuzu Daizu and 12.5% PI 416937
N09-12632	N7103	PI_398976	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , PI_398976 )	-	-
N09-12838	N7103	PI_408337	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , PI_408337 )	-	-
N09-12854	N7103	PI_408337	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , PI_408337 )	-	-
N09-12980_	NC-Roy	PI_399044	( NC-Roy , PI_399044 )	-	50% PI399044-BB
N09-13128	N7002	Tamahakari	( N7002 ( N7001 , Cook ) , Tamahakari )	-	Diversity
N09-13189_	NC-Roy	PI_508294	( NC-Roy , PI_508294 )	-	50% PI 508294
N09-13257	N98-6384	N7003CN	( N98-6384 , N7003CN ( Cook , Anand ) )	-	-
N09-13317	N98-7961	N95-7296	( N98-7961 ( N90-7199 , NTCPR93-283 ( Young , Suzuyataka ) ) , N95-7296 ( Young , Funks_Delicious ) )	-	DIV (50% exotic pedigree)
N09-13325	N98-7961	N02-8760	( N98-7961 ( N90-7199 , NTCPR93-283 ( Young , Suzuyataka ) ) , N02-8760 )	-	DIV (50% exotic pedigree)
N09-13534	NC-Roy	N02-8760	( NC-Roy , N02-8760 )	-	Diversity X 25% Tokyo
N09-13565	NC-Roy	N02-8760	( NC-Roy , N02-8760 )	-	DIV (25% exotic pedigree)
N09-13659	Graham	N98-8597	( Graham , N98-8597 )	-	DIV
N09-13663	N98-7961	N02-8718	( N98-7961 ( N90-7199 , NTCPR93-283 ( Young , Suzuyataka ) ) , N02-8718 ( N95-7391 ( Young , Fukuyataka ) , N95-7409 ) )	-	-
N09-13671_	N98-7961	N02-8718	( N98-7961 ( N90-7199 , NTCPR93-283 ( Young , Suzuyataka ) ) , N02-8718 ( N95-7391 ( Young , Fukuyataka ) , N95-7409 ) )	-	12.5% PI 416937
N09-13690	N98-7961	N02-8718	( N98-7961 ( N90-7199 , NTCPR93-283 ( Young , Suzuyataka ) ) , N02-8718 ( N95-7391 ( Young , Fukuyataka ) , N95-7409 ) )	-	-
N09-13884	TCPR-83	N01-11136	( TCPR-83 , N01-11136 ( NTCPR94-5157 ( Davis , N73-1102 ( Tracy , Ransom ) ) , N96-7031 ( N90-7199 , N90-7241 ( GaSoy , PI_416937 ) ) ) )	-	F4, Conv., Drought, 37.5% exotic
N09-13890	TCPR-83	N01-11136	( TCPR-83 , N01-11136 ( NTCPR94-5157 ( Davis , N73-1102 ( Tracy , Ransom ) ) , N96-7031 ( N90-7199 , N90-7241 ( GaSoy , PI_416937 ) ) ) )	-	-
N09-13914	N01-11936	N98-7265	( N01-11936 , N98-7265 ( Hutcheson , PI_471938 ) )	-	DROUGHT X 25% PI 471938
N09-175	N02-70	G98-1420	( N02-70 , G98-1420 ( Boggs , Doles ) )	-	-
N09-209	N02-205	MD97-6065	( N02-205 , MD97-6065 ( Manokin , Holladay ) )	-	F4, Conv.
N09-7	N02-70	G98-1420	( N02-70 , G98-1420 ( Boggs , Doles ) )	-	-
N09-9	N02-70	G98-1420	( N02-70 , G98-1420 ( Boggs , Doles ) )	-	-
N10-1031	NTCPR01-163	N03-832	( NTCPR01-163 ( Dillon , Tamahikari ( Souga_Zairai , Chuu_Teppou ) ) , N03-832 ( N94-537 ( Cook , Clifford ) , K1424 ( Hutcheson , Asgrow_A4715 ) ) )	-	F4, Conv., Diversity, 25% exotic
N10-687	NTCPR01-163	N03-832	( NTCPR01-163 ( Dillon , Tamahikari ( Souga_Zairai , Chuu_Teppou ) ) , N03-832 ( N94-537 ( Cook , Clifford ) , K1424 ( Hutcheson , Asgrow_A4715 ) ) )	-	F4, Conv., Diversity, 25% exotic
N10-711	NTCPR01-163	N03-832	( NTCPR01-163 ( Dillon , Tamahikari ( Souga_Zairai , Chuu_Teppou ) ) , N03-832 ( N94-537 ( Cook , Clifford ) , K1424 ( Hutcheson , Asgrow_A4715 ) ) )	-	F4, Conv., Diversity, 25% exotic
N10-7121_	NC-Roy	PI_398833	( NC-Roy , PI_398833 )	-	50% PI 398833
N10-7143_	NC-Roy	PI_398976	( NC-Roy , PI_398976 )	-	50% PI 398976
N10-7187	NC-Roy	PI_408337-BB	( NC-Roy , PI_408337-BB )	-	F4, Conv., Diversity, 50% exotic
N10-7189_	NC-Roy	PI_408337	( NC-Roy , PI_408337 )	-	50% PI 408337
N10-7254	NC-Roy	PI_408339	( NC-Roy , PI_408339 )	-	-
N10-7277	N03-11936	NC-Roy	( N03-11936 ( Boggs , PI_471931 ) , NC-Roy )	-	-
N10-7365	N01-11136	N98-7265	( N01-11136 ( NTCPR94-5157 ( Davis , N73-1102 ( Tracy , Ransom ) ) , N96-7031 ( N90-7199 , N90-7241 ( GaSoy , PI_416937 ) ) ) , N98-7265 ( Hutcheson , PI_471938 ) )	-	-
N10-7404	N01-11936	N98-7265	( N01-11936 , N98-7265 ( Hutcheson , PI_471938 ) )	-	DROUGHT X 25% PI 471938
N10-7412	5157	93705-50	( 5157 , 93705-50 )	-	-
N10-764	N03-893	G00-3213	( N03-893 ( N96-752 ( N87-298 , Cook ) , TN93-99 ) , G00-3213 ( N7001 , Boggs ) )	-	F4, Conv., Diversity, 12.5% exotic
N10-792	N03-893	G00-3213	( N03-893 ( N96-752 ( N87-298 , Cook ) , TN93-99 ) , G00-3213 ( N7001 , Boggs ) )	-	F4, Conv., Diversity, 12.5% exotic
N11-10295	N01-11298	N04-9646	( N01-11298 , N04-9646 ( Boggs , NTCPR94-5157 ( Davis , N73-1102 ( Tracy , Ransom ) ) ) )	-	F4, Conv., Drought-Protein, 12.5% exotic
N11-10605	NC-Roy	PI_612717	( NC-Roy , PI_612717 )	-	F4, Conv., Diversity, 50% exotic
N11-11924	NC-Roy	PI_291290	( NC-Roy , PI_291290 )	-	-
N11-12528	NC-Roy	PI_603308_B	( NC-Roy , PI_603308_B )	-	F4, Conv., Diversity, 50% exotic
N11-339	N05-741	N05-196	( N05-741 , N05-196 )	-	F4, Conv.
N11-340	N05-741	N05-196	( N05-741 , N05-196 )	-	F4, Conv., Yield
N11-352	N05-741	N05-196	( N05-741 , N05-196 )	-	F4, Conv., Yield
N11-7046	NC-Roy	LD00-3309	( NC-Roy , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	F4, Conv., Midwestern pedigree
N11-7060	NC-Roy	LD00-3309	( NC-Roy , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
N11-7089	NC-Roy	LD00-3309	( NC-Roy , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	F4, Conv., Midwestern pedigree
N11-7090	NC-Roy	LD00-3309	( NC-Roy , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	Diversity X 50% Midwestern pedigree
N11-7125	NC-Roy	LD00-3309	( NC-Roy , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	Diversity X 50% Midwestern pedigree
N11-7354	NC-Roy	PI587696	( NC-Roy , PI587696 )	-	-
N11-7405	Roy	PI_587696	( Roy , PI_587696 )	-	-
N11-7477	NC-Roy	PI_587563B	( NC-Roy , PI_587563B )	-	-
N11-8042	SC97-1821	MN0302	( SC97-1821 , MN0302 )	-	F4, Conv., Upper midwestern pedigree, 50% exotic
N11-8086	SC97-1821	MN0302	( SC97-1821 , MN0302 )	-	-
N11-8098	SC97-1821	MN0302	( SC97-1821 , MN0302 )	-	-
N11-8488	NC-Roy	PI_417021	( NC-Roy , PI_417021 )	-	-
N11-8508	NC-Roy	PI_417021	( NC-Roy , PI_417021 )	-	F4, Conv., Diversity, 50% exotic
N11-8526	NC-Roy	PI_417021	( NC-Roy , PI_417021 )	-	-
N11-9228	5601T	NULL	( 5601T ( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) ) , NULL )	NULL	Reselection from 5601T
N11-9263	N03-12249	N03-11895	( N03-12249 , N03-11895 ( Boggs , PI_437726 ) )	-	-
N11-9298	N03-12249	N03-11895	( N03-12249 , N03-11895 ( Boggs , PI_437726 ) )	-	F4, Conv., High Protein or Oil
N11-9519	Young	N02-8718	( Young , N02-8718 ( N95-7391 ( Young , Fukuyataka ) , N95-7409 ) )	-	F4, Conv., Diversity, 25% exotic
N13-273	G03-3401	N06-10011	( G03-3401 , N06-10011 )	-	-
N14-7254	G00-3213	TCHM06-Morph-204	( G00-3213 ( N7001 , Boggs ) , TCHM06-Morph-204 ( Holladay , - ) )	-	-
N14-7563	N6002	NC-Roy	( N6002 , NC-Roy )	-	-
N14-7691	N6002	NC-Roy	( N6002 , NC-Roy )	-	-
N14-7719	N07-14704	NC-Roy	( N07-14704 ( Young , N94-7350 ( Young , Suzutaka ) ) , NC-Roy )	-	-
N14-7784	N6001	NC-Roy	( N6001 ( Young , N94-7350 ( Young , Suzutaka ) ) , NC-Roy )	-	-
N14-7797	N6001	NC-Roy	( N6001 ( Young , N94-7350 ( Young , Suzutaka ) ) , NC-Roy )	-	-
N14-8522	NMS4-44-329	N7103	( NMS4-44-329 ( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) ( NTCPR90-143 ( GaSoy17 , Vance ) ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ( G80-1515 ( Pickett_71 , Bedford ) ( Pickett_71 , Bedford ) , Vance ) ) , PI_366122 ) , N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) ( NTCPR90-143 ( GaSoy17 , Vance ) ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ( G80-1515 ( Pickett_71 , Bedford ) ( Pickett_71 , Bedford ) , Vance ) ) )	-	-
N14-8537	NMS4-44-329	N7103	( NMS4-44-329 ( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) ( NTCPR90-143 ( GaSoy17 , Vance ) ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ( G80-1515 ( Pickett_71 , Bedford ) ( Pickett_71 , Bedford ) , Vance ) ) , PI_366122 ) , N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) ( NTCPR90-143 ( GaSoy17 , Vance ) ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ( G80-1515 ( Pickett_71 , Bedford ) ( Pickett_71 , Bedford ) , Vance ) ) )	-	Conv., Diversity
N16-10425	N7103	NMS4-1-45	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , NMS4-1-45 )	-	-
N16-10518	N7103	NMS4-1-45	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , NMS4-1-45 )	-	-
N16-10740	NMS4-44-329	N7103	( NMS4-44-329 ( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) ( NTCPR90-143 ( GaSoy17 , Vance ) ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ( G80-1515 ( Pickett_71 , Bedford ) ( Pickett_71 , Bedford ) , Vance ) ) , PI_366122 ) , N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) ( NTCPR90-143 ( GaSoy17 , Vance ) ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ( G80-1515 ( Pickett_71 , Bedford ) ( Pickett_71 , Bedford ) , Vance ) ) )	-	-
N16-10756	NMS4-44-329	N7103	( NMS4-44-329 ( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) ( NTCPR90-143 ( GaSoy17 , Vance ) ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ( G80-1515 ( Pickett_71 , Bedford ) ( Pickett_71 , Bedford ) , Vance ) ) , PI_366122 ) , N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) ( NTCPR90-143 ( GaSoy17 , Vance ) ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ( G80-1515 ( Pickett_71 , Bedford ) ( Pickett_71 , Bedford ) , Vance ) ) )	-	-
N16-10889	NC-Roy	N01-11771	( NC-Roy , N01-11771 ( Graham , N96-7031 ( N90-7199 , N90-7241 ( GaSoy , PI_416937 ) ) ) )	-	-
N16-10927	NC-Roy	N01-11771	( NC-Roy , N01-11771 ( Graham , N96-7031 ( N90-7199 , N90-7241 ( GaSoy , PI_416937 ) ) ) )	-	-
N16-10962	NC-Roy	N01-11771	( NC-Roy , N01-11771 ( Graham , N96-7031 ( N90-7199 , N90-7241 ( GaSoy , PI_416937 ) ) ) )	-	-
N16-559	N08-145	Pro5-10	( N08-145 ( N99-186 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , N90-845 ( Brim , N80-777 ) ) , TN99-117 ( N92-189 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , V90-1012 ) ) , Pro5-10 ( G03-3385 ( Benning , PI_619083 ) , N06-10035 ( Young , N6202 ( N6201 , N95-7390 ( Young , Fukuyutaka ( Oka_Daizu , Shiro_Daizu_3 ) ) ) ) ) )	-	-
N16-590	N08-145	Pro5-1	( N08-145 ( N99-186 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , N90-845 ( Brim , N80-777 ) ) , TN99-117 ( N92-189 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , V90-1012 ) ) , Pro5-1 )	-	-
N16-600	N08-145	Pro5-1	( N08-145 ( N99-186 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , N90-845 ( Brim , N80-777 ) ) , TN99-117 ( N92-189 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , V90-1012 ) ) , Pro5-1 )	-	-
N16-8423	NC-Roy	LG01-5087-5	( NC-Roy , LG01-5087-5 ( LN93-11632 , LG96-1713 ) )	-	-
N16-8437	NC-Roy	LG01-5087-5	( NC-Roy , LG01-5087-5 ( LN93-11632 , LG96-1713 ) )	-	-
N16-8458	NC-Roy	LG01-5087-5	( NC-Roy , LG01-5087-5 ( LN93-11632 , LG96-1713 ) )	-	-
N16-8470	NC-Roy	LG01-5087-3	( NC-Roy , LG01-5087-3 )	-	-
N16-8531	Osage	Holiday	( Osage , Holiday )	-	-
N16-8564	Osage	Holiday	( Osage , Holiday )	-	-
N16-8876	N02-7002	NMS4-1-45	( N02-7002 ( Cook , Anand ) , NMS4-1-45 )	-	-
N16-9064	N7103	NMS5-48-2-75	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , NMS5-48-2-75 )	-	-
N16-9124	N7103	NMS5-48-2-75	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , NMS5-48-2-75 )	-	-
N16-9134	N7103	NMS5-48-2-75	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , NMS5-48-2-75 )	-	-
N16-9171	N7103	NMS5-48-2-75	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , NMS5-48-2-75 )	-	-
N16-9198	N7103	NMS5-48-2-75	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , NMS5-48-2-75 )	-	-
N16-9211	N7103	NMS5-48-2-75	( N7103 ( NTCPR90-143 ( GaSoy17 , Vance ) , Pearl ( G80-1515 ( Pickett_71 , Bedford ) , Vance ) ) , NMS5-48-2-75 )	-	-
N16-D49-2524	CNS	S-100	( CNS , S-100 ( Illini ( A.K. , - ) , - ) )	-	-
N17-1791	HR09-397	R06-3789	( HR09-397 , R06-3789 )	-	-
N17-2135	HR10-1-540	R10-5828	( HR10-1-540 , R10-5828 )	-	-
N17-2319	HR10-1-540	R05-655	( HR10-1-540 , R05-655 )	-	-
N17-2488	R05-655	NC-Miller	( R05-655 , NC-Miller )	-	-
N17-2496	R05-655	NC-Miller	( R05-655 , NC-Miller )	-	-
N17-2520	R09-4095	NC-Miller	( R09-4095 ( S01-9265 , R00-1940 ( Hartz_H4994 , Northrup_King_S59-60 ) ) , NC-Miller )	-	-
N17-2535	R09-4095	NC-Miller	( R09-4095 ( S01-9265 , R00-1940 ( Hartz_H4994 , Northrup_King_S59-60 ) ) , NC-Miller )	-	-
N17-551	LG09-7163	R09-3789	( LG09-7163 ( LG00-3372 ( PI_561319 , PI_574477 ) , HC99-2763 ( DPL_3478 , Stressland ) ) , R09-3789 ( R95-1705 ( Hutcheson , BARC-7 ( CX797-21 , D80-6931 ) ) , S00-9980-22 ) )	-	-
N17-882	Highpro1	R09-3789	( Highpro1 , R09-3789 ( R95-1705 ( Hutcheson , BARC-7 ( CX797-21 , D80-6931 ) ) , S00-9980-22 ) )	-	-
N18-1188	NCC06-1090	R11-8011	( NCC06-1090 ( N99-8137 ( N7001 , Graham ) , TN99-117 ( N92-189 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , V90-1012 ) ) , R11-8011 )	-	-
N18-1472	G00-3213	N07-3297	( G00-3213 ( N7001 , Boggs ) , N07-3297 )	-	-
N18-235	Ellis	R10-3536	( Ellis , R10-3536 )	-	-
N18-296	Jake	NLM09-77	( Jake ( S94-1867 ( Pioneer_P9592 , S91-1693 ) , Anand ) , NLM09-77 ( N6202 ( N6201 , N95-7390 ( Young , Fukuyutaka ( Oka_Daizu , Shiro_Daizu_3 ) ) ) , G98SF114 ) )	-	-
N18-446	Osage	HR09-397	( Osage , HR09-397 )	-	-
N18-452	Osage	HR09-397	( Osage , HR09-397 )	-	-
N18-688	NCC06-1090	UA5814HP	( NCC06-1090 ( N99-8137 ( N7001 , Graham ) , TN99-117 ( N92-189 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , V90-1012 ) ) , UA5814HP )	-	-
N18-719	NCC06-1090	UA5814HP	( NCC06-1090 ( N99-8137 ( N7001 , Graham ) , TN99-117 ( N92-189 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , V90-1012 ) ) , UA5814HP )	-	-
N18-947	UA5814HP	N09-9	( UA5814HP , N09-9 ( N02-70 , G98-1420 ( Boggs , Doles ) ) )	-	-
N18-952	UA5814HP	N09-9	( UA5814HP , N09-9 ( N02-70 , G98-1420 ( Boggs , Doles ) ) )	-	-
N18-960	UA5814HP	N09-9	( UA5814HP , N09-9 ( N02-70 , G98-1420 ( Boggs , Doles ) ) )	-	-
N18-963	UA5814HP	N09-9	( UA5814HP , N09-9 ( N02-70 , G98-1420 ( Boggs , Doles ) ) )	-	-
N42-26	Arksoy	-	( Arksoy ( PI_35335 , - ) , - )	-	Selection from Arksoy
N44-639	Ogden	Missoy	( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Missoy ( PI_71664 , - ) )	-	-
N44-774	Ogden	Missoy	( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Missoy ( PI_71664 , - ) )	-	-
N44-92	Haberlandt	Ogden	( Haberlandt ( PI_6396 , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N44-937	Palmetto	Ogden	( Palmetto ( PI_71587 , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-1004	Volstate	C.N.S.	( Volstate ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) )	-	-
N45-1128	Volstate	C.N.S.	( Volstate ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) )	-	-
N45-1466	Ralsoy	Ogden	( Ralsoy ( Arksoy ( PI_35335 , - ) , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-1497	Ralsoy	Ogden	( Ralsoy ( Arksoy ( PI_35335 , - ) , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-2556	Chief	Arksoy	( Chief , Arksoy ( PI_35335 , - ) )	-	-
N45-2559	Macoupin	Monetta	( Macoupin ( Mammoth_Yellow , - ) , Monetta ( PI_71608 , - ) )	-	-
N45-2802	Volstate	Palmetto	( Volstate ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Palmetto ( PI_71587 , - ) )	-	-
N45-2885	Haberlandt	Ogden	( Haberlandt ( PI_6396 , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-2994	Ralsoy	Ogden	( Ralsoy ( Arksoy ( PI_35335 , - ) , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	Parentage conflict, may be Arksoy x Ogden
N45-3013	Ralsoy	Ogden	( Ralsoy ( Arksoy ( PI_35335 , - ) , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-3036	Ralsoy	Ogden	( Ralsoy ( Arksoy ( PI_35335 , - ) , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-3048	Ralsoy	Ogden	( Ralsoy ( Arksoy ( PI_35335 , - ) , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-3102	Ralsoy	Ogden	( Ralsoy ( Arksoy ( PI_35335 , - ) , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-3563	Missoy	Ogden	( Missoy ( PI_71664 , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-3726	Palmetto	Ogden	( Palmetto ( PI_71587 , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-3728	Palmetto	Ogden	( Palmetto ( PI_71587 , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-3799	Palmetto	Ogden	( Palmetto ( PI_71587 , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N45-745	Ogden	C.N.S.	( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) )	-	-
N46-1703	Volstate	Ogden	( Volstate ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) )	-	-
N46-191	S-100	Rose_Non-pop	( S-100 ( Illini ( A.K. , - ) , - ) , Rose_Non-pop )	-	-
