Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
A01-511020	A97-874007	AgriPro_AP1995	( A97-874007 ( A93-751019 ( A89-246006 , LS301 ( A79-140022 , A79-140011 ) ) , IA3006 ) , AgriPro_AP1995 ( AgriPro_AP1989 ( AgriPro_AP26 ( Beeson , Calland ) , Vickery ) , Asgrow_A3427 ( Asgrow_X3836 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	-
A01-512030	Pioneer_P9321	IA1009	( Pioneer_P9321 , IA1009 )	-	-
A01-512036	U94-2306	IA1009	( U94-2306 ( Holt ( Sherman , Harper ) , Dairyland_DSR304 ( Williams , - ) ) , IA1009 )	-	-
A01-512050	IA2050	IA1009	( IA2050 , IA1009 )	-	-
A01-611005	A97-874007	IA1009	( A97-874007 ( A93-751019 ( A89-246006 , LS301 ( A79-140022 , A79-140011 ) ) , IA3006 ) , IA1009 )	-	-
A01-611037	A97-874014	A96-492058	( A97-874014 ( A93-751019 ( A89-246006 , LS301 ( A79-140022 , A79-140011 ) ) , IA3006 ) , A96-492058 ( IA3003 , Northrup_King_S24-92 ) )	-	-
A01-612016	A97-874014	Pioneer_P9321	( A97-874014 ( A93-751019 ( A89-246006 , LS301 ( A79-140022 , A79-140011 ) ) , IA3006 ) , Pioneer_P9321 )	-	-
A01-612043	IA1008	Pioneer_P9321	( IA1008 , Pioneer_P9321 )	-	-
A02-136021	NE1900	Pioneer_XB28V99	( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_XB28V99 )	-	-
A02-136027	NE1900	Pioneer_XB28V99	( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_XB28V99 )	-	-
A02-136030	NE1900	Pioneer_XB28V99	( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_XB28V99 )	-	-
A02-136031	NE1900	Pioneer_XB28V99	( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_XB28V99 )	-	-
A02-236010	NE1900	Pioneer_XB28V99	( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_XB28V99 )	-	-
A02-237015	NE1900	Pioneer_XB28V99	( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_XB28V99 )	-	-
A02-336040	NE1900	Dairyland_94197	( NE1900 ( MSBP1 , MSBP1 ) , Dairyland_94197 )	-	-
A02-337046	A98-983013	Dairyland_97026	( A98-983013 , Dairyland_97026 )	-	-
A02-338013	Dairyland_88504-11	IA2053	( Dairyland_88504-11 , IA2053 )	-	-
A02-338039	Dairyland_88504-11	IA2053	( Dairyland_88504-11 , IA2053 )	-	-
A02-338043	IA2062	Pioneer_XB28V99	( IA2062 , Pioneer_XB28V99 )	-	-
A02-381046	A97-553018	Pioneer_XB27U01	( A97-553018 , Pioneer_XB27U01 )	-	-
A02-381100	IA2064	Pioneer_XB27U01	( IA2064 , Pioneer_XB27U01 )	-	-
A02-381100-1538	IA2064	XB27U01	( IA2064 , XB27U01 )	-	-
A02-381100-1539	IA2064	XB27U01	( IA2064 , XB27U01 )	-	-
A04-444032	AgriPro_AP93046-A95-3127E	IA2064	( AgriPro_AP93046-A95-3127E , IA2064 )	-	-
A04-543043	Pioneer_P92B12	A00-711042	( Pioneer_P92B12 , A00-711042 ( Pioneer_P9321 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) )	-	-
A04-545015	Dairyland_98822	A00-711025	( Dairyland_98822 , A00-711025 ( Pioneer_P9233 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) )	-	-
A04-545045	Pioneer_93B86	A00-711022	( Pioneer_93B86 , A00-711022 )	-	-
A04-645020	Pioneer_P93B66	Sygenta_S20-F8	( Pioneer_P93B66 , Sygenta_S20-F8 )	-	-
A04-645031	A00-711041	AgriPro_X01138P77	( A00-711041 ( Pioneer_P9233 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) , AgriPro_X01138P77 )	-	-
A08-151024	A04-545045	AgriPro_AP98180-A01-0613	( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 )	-	-
A09-753035	IA2078	Syngenta_WW221162	( IA2078 , Syngenta_WW221162 )	-	-
A09-754003	IA3042	A04-543043	( IA3042 ( T-3211 , A15025B011 ) , A04-543043 ( Pioneer_P92B12 , A00-711042 ( Pioneer_P9321 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) ) )	-	-
A09-755015	IA3042	IA3028	( IA3042 ( T-3211 , A15025B011 ) , IA3028 )	-	-
A1	Anoka	Mack	( Anoka , Mack )	-	-
A10-456040	A06-915014	Syngenta_04KL015644	( A06-915014 , Syngenta_04KL015644 )	-	-
A10-555001	IA3042	Syngenta_03JR321086	( IA3042 ( T-3211 , A15025B011 ) , Syngenta_03JR321086 )	-	-
A10-556015	IA3026	Syngenta_04KL015644	( IA3026 , Syngenta_04KL015644 )	-	-
A10-653019	IA3042	Syngenta_03JR321086	( IA3042 ( T-3211 , A15025B011 ) , Syngenta_03JR321086 )	-	-
A13	AP9	-	( AP9 , - )	-	Selection from AP9 Fe (S 1) C7
A14004-126	IA1026	LD10-5213a	( IA1026 , LD10-5213a )	-	-
A14004-13	IA1026	LD02-5213a	( IA1026 , LD02-5213a )	-	-
A14004-58	IA1026	LD10-5213a	( IA1026 , LD10-5213a )	-	-
A14010-168	IA2102	IA3024	( IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) , IA3024 ( A97-553017 , Pioneer_YB33A99 ) )	-	-
A14011-116	IA1026	IA2102	( IA1026 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A14011-30	IA1026	IA2102	( IA1026 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A14011-55	IA1026	IA2102	( IA1026 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A14011-67	IA1026	IA2102	( IA1026 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A14011-77	IA1026	IA2102	( IA1026 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A14011-90	IA1026	IA2102	( IA1026 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A14015-21	IA1028HO	IA3050	( IA1028HO ( IA1026 , - ) , IA3050 ( Dairyland_98820-33 , IA3024 ( A97-553017 , Pioneer_YB33A99 ) ) )	-	-
A14017-166	IA1027HO	IA2102	( IA1027HO , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A14017-33	IA1027HO	IA2102	( IA1027HO , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A14017-66	IA1027HO	IA2102	( IA1027HO , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A14019-1	IA1026HO	IA2104HS	( IA1026HO ( IA1026 , - ) , IA2104HS ( IA2104 ( IA3027 , Soygenetics_F40412C ) , - ) )	-	-
A14019-141	IA1026HO	IA2104HS	( IA1026HO ( IA1026 , - ) , IA2104HS ( IA2104 ( IA3027 , Soygenetics_F40412C ) , - ) )	-	-
A14019-28	IA1026HO	IA2104HS	( IA1026HO ( IA1026 , - ) , IA2104HS ( IA2104 ( IA3027 , Soygenetics_F40412C ) , - ) )	-	-
A14019-35	IA1026HO	IA2104HS	( IA1026HO ( IA1026 , - ) , IA2104HS ( IA2104 ( IA3027 , Soygenetics_F40412C ) , - ) )	-	-
A14069-28	IA1026	IA2102	( IA1026 , IA2102 ( A04-545045 ( Pioneer_93B86 , A00-711022 ) , AgriPro_AP98180-A01-0613 ) )	-	-
A15110-197	U09-105007	LD07-3419	( U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) , LD07-3419 ( WW115926 , LD00-2817 ) )	-	-
A1564	Hark	C1453	( Hark , C1453 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) )	-	-
A15704-2	U11-920017	P2C10	( U11-920017 ( HS5-3417 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , HS99-4045 ) , LD02-_4485 ) , P2C10 )	-	-
A17	BSR_101	CN210	( BSR_101 , CN210 ( L70-2283 ( Custer , Chippewa ) , Beeson ) )	-	-
A18-231	Dunfield	Linman_533	( Dunfield ( PI_36846 , - ) , Linman_533 ( Manchu ( PI_30593 , - ) , - ) )	-	-
A29	A89-144003EMS-81	-	( A89-144003EMS-81 ( A89-144003 ( BSR_101 , Asgrow_A1937 ( Hodgson , D3003 ( Wayne , - ) ) ) , - ) , - )	-	1%-linolenic plant selection developed by Iowa State University
A3-117	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A3-118	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A3-127	Richland	Mandell	( Richland , Mandell )	-	-
A3-128	Richland	Mandell	( Richland , Mandell )	-	-
A3-1411-20	Mukden	Dunfield	( Mukden ( PI_50523 , - ) , Dunfield ( PI_36846 , - ) )	-	-
A3-1411-27	Mukden	Dunfield	( Mukden ( PI_50523 , - ) , Dunfield ( PI_36846 , - ) )	-	-
A3-1411-47	Mukden	Dunfield	( Mukden ( PI_50523 , - ) , Dunfield ( PI_36846 , - ) )	-	-
A3-163	Dunfield	Richland	( Dunfield ( PI_36846 , - ) , Richland )	-	-
A3-176	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A3-360-12	Illini	Mandell	( Illini ( A.K. , - ) , Mandell )	-	-
A3-61	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A3-9	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A3-92	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A31-291	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A41-251	Mukden	Dunfield	( Mukden ( PI_50523 , - ) , Dunfield ( PI_36846 , - ) )	-	-
A43-10	Mukden	Richland	( Mukden ( PI_50523 , - ) , Richland )	-	-
A43-109	Mukden	Richland	( Mukden ( PI_50523 , - ) , Richland )	-	-
A43-117	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A43-118	Illini	Richland	( Illini ( A.K. , - ) , Richland )	-	-
A43-127	Richland	Mandell	( Richland , Mandell )	-	-
A43-128	Richland	Mandell	( Richland , Mandell )	-	-
A43-14	Dunfield	Linman_533	( Dunfield ( PI_36846 , - ) , Linman_533 ( Manchu ( PI_30593 , - ) , - ) )	-	-
A43-1411-20	Mukden	Dunfield	( Mukden ( PI_50523 , - ) , Dunfield ( PI_36846 , - ) )	-	-
A43-1411-27	Mukden	Dunfield	( Mukden ( PI_50523 , - ) , Dunfield ( PI_36846 , - ) )	-	-
A43-1411-47	Mukden	Dunfield	( Mukden ( PI_50523 , - ) , Dunfield ( PI_36846 , - ) )	-	-
A43-143	Richland	B._H._Manchu	( Richland , B._H._Manchu ( Manchu ( PI_30593 , - ) , - ) )	-	-
A43-149	Dunfield	Linman_533	( Dunfield ( PI_36846 , - ) , Linman_533 ( Manchu ( PI_30593 , - ) , - ) )	-	-
A43-163	Dunfield	Richland	( Dunfield ( PI_36846 , - ) , Richland )	-	-
A43-17	Mukden	Richland	( Mukden ( PI_50523 , - ) , Richland )	-	-
A43-1715-1	Mandarin	Richland	( Mandarin ( PI_36653 , - ) , Richland )	-	-
A43-1715-3	Mandarin	Richland	( Mandarin ( PI_36653 , - ) , Richland )	-	-
A43-176	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A43-2015-28	Ontario	Richland	( Ontario , Richland )	-	-
A43-32	Richland	Linman_533	( Richland , Linman_533 ( Manchu ( PI_30593 , - ) , - ) )	-	-
A43-33	Mukden	Richland	( Mukden ( PI_50523 , - ) , Richland )	-	-
A43-360-12	Illini	Mandell	( Illini ( A.K. , - ) , Mandell )	-	-
A43-61	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A43-9	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A43-92	Illini	Dunfield	( Illini ( A.K. , - ) , Dunfield ( PI_36846 , - ) )	-	-
A43-93	Mukden	B._H._Manchu	( Mukden ( PI_50523 , - ) , B._H._Manchu ( Manchu ( PI_30593 , - ) , - ) )	-	-
A43-94	Dunfield	Linman_533	( Dunfield ( PI_36846 , - ) , Linman_533 ( Manchu ( PI_30593 , - ) , - ) )	-	-
A43K-884	Mukden	Richland	( Mukden ( PI_50523 , - ) , Richland )	-	-
A44-107-12	A43-107	-	( A43-107 , - )	-	Selection from A43-107
A44-107-4	A43-107	-	( A43-107 , - )	-	Selection from A43-107
A44-107-5	A43-107	-	( A43-107 , - )	-	Selection from A43-107
A44-107-7	A43-107	-	( A43-107 , - )	-	Selection from A43-107
A44-107-8	A43-107	-	( A43-107 , - )	-	Selection from A43-107
A44-108-12	A43-108	-	( A43-108 , - )	-	Selection from A44-108
A44-108-6	A43-108	-	( A43-108 , - )	-	Selection from A44-108
A44-1128-7	Dunfield	Linman_533	( Dunfield ( PI_36846 , - ) , Linman_533 ( Manchu ( PI_30593 , - ) , - ) )	-	-
A44-1715-32	Mandarin	Richland	( Mandarin ( PI_36653 , - ) , Richland )	-	-
A44-2015-3	Ontario	Richland	( Ontario , Richland )	-	-
A44-2728-2	Manchuria_13177	L34-12	( Manchuria_13177 ( Manchuria ( PI_28050 , - ) , - ) , L34-12 )	-	-
A45-251	Mukden	Richland	( Mukden ( PI_50523 , - ) , Richland )	-	-
A45-268	Mukden	Linman_533	( Mukden ( PI_50523 , - ) , Linman_533 ( Manchu ( PI_30593 , - ) , - ) )	-	-
A5-7823	Adams	Clark	( Adams , Clark )	-	-
A50-7445	Richland	Jogun	( Richland , Jogun )	-	-
A50-7537	Richland	Jogun	( Richland , Jogun )	-	-
A52-4008	Adams	Blackhawk	( Adams , Blackhawk )	-	-
A54K-1406	Adams	Capital	( Adams , Capital )	-	-
A55-4629-4	Roanoke	Hawkeye	( Roanoke , Hawkeye )	-	-
A55-5515	Ogden	Capital	( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Capital )	-	-
A55-5629	Roanoke	Hawkeye	( Roanoke , Hawkeye )	-	-
A55-5629-4	Roanoke	Hawkeye	( Roanoke , Hawkeye )	-	-
A55-5740	Roanoke	Hawkeye	( Roanoke , Hawkeye )	-	-
A58-1334	Hawkeye	Harosoy	( Hawkeye , Harosoy )	-	-
A58-932	Harosoy	Capital	( Harosoy , Capital )	-	-
A59-1334	Hawkeye	Harosoy	( Hawkeye , Harosoy )	-	-
A59-619	Clark	Chippewa	( Clark , Chippewa )	-	-
A59K-2558	Hawkeye	Chippewa	( Hawkeye , Chippewa )	-	-
A62-5432	Clark	Chippewa	( Clark , Chippewa )	-	-
A62-5440	Harosoy	Chippewa	( Harosoy , Chippewa )	-	-
A62-5504	Hawkeye	Chippewa	( Hawkeye , Chippewa )	-	-
A66-1746-9	AX56P64-1	FC_31122	( AX56P64-1 ( Adams , Harosoy ) , FC_31122 )	-	-
A71-5558-1	Wirth	AX210-39-2	( Wirth , AX210-39-2 )	-	-
A72-102	Corsoy	Wayne	( Corsoy , Wayne )	-	-
A72-106	Corsoy	Wayne	( Corsoy , Wayne )	-	-
A72-107	Corsoy	Wayne	( Corsoy , Wayne )	-	-
A72-125	Amsoy	Wayne	( Amsoy , Wayne )	-	-
A72-409	Corsoy	Wayne	( Corsoy , Wayne )	-	-
A72-507	Amsoy	Wayne	( Amsoy , Wayne )	-	-
A72-509	Amsoy	Wayne	( Amsoy , Wayne )	-	-
A72-510	Amsoy	Wayne	( Amsoy , Wayne )	-	-
A72-511	Amsoy	Wayne	( Amsoy , Wayne )	-	-
A72-512	Amsoy	Wayne	( Amsoy , Wayne )	-	-
A72-513	Hark	Wayne	( Hark , Wayne )	-	-
A72-520	Hark	Wayne	( Hark , Wayne )	-	-
A72-522	Hark	Wayne	( Hark , Wayne )	-	-
A72-523	Hark	Wayne	( Hark , Wayne )	-	-
A72-525	Hark	Wayne	( Hark , Wayne )	-	-
A73-12013	L66L-144	Dunn	( L66L-144 ( Wayne , L57-0034 ( Clark , Adams ) ) , Dunn )	-	-
A73-19068	Pike	Wells	( Pike , Wells )	-	-
A73-19084	Pike	Wells	( Pike , Wells )	-	-
A73-20059	Pike	L66L-144	( Pike , L66L-144 ( Wayne , L57-0034 ( Clark , Adams ) ) )	-	-
A73-22051	Corsoy	IVR_Ex4426	( Corsoy , IVR_Ex4426 ( Amsoy , Wayne ) )	-	-
A73-23066	IVR_Ex4428	Md66-1258	( IVR_Ex4428 ( Corsoy , Wayne ) , Md66-1258 )	-	-
A73-25088	M59-120	IVR_4731	( M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) , IVR_4731 ( Amsoy , Wayne ) )	-	-
A73D16	Hark	Wayne	( Hark , Wayne )	-	-
A74-102011	M62-263	IVR_Ex4426	( M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) , IVR_Ex4426 ( Amsoy , Wayne ) )	-	-
A74-102037	Wells	Wye	( Wells , Wye )	-	-
A74-104030	Pike	Wells	( Pike , Wells )	-	-
A74-104034	Pike	Beeson	( Pike , Beeson )	-	-
A74-105021	L66L-137	Calland	( L66L-137 ( Wayne , L57-0034 ( Clark , Adams ) ) , Calland )	-	-
A74-202019	Beeson	L66-1359	( Beeson , L66-1359 ( Wayne , L57-0034 ( Clark , Adams ) ) )	-	-
A74-203002	M59-120	IVR_4731	( M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) , IVR_4731 ( Amsoy , Wayne ) )	-	-
A74-204028	Corsoy	Williams	( Corsoy , Williams )	-	-
A74-204033	Beeson	L66-1359	( Beeson , L66-1359 ( Wayne , L57-0034 ( Clark , Adams ) ) )	-	-
A74-204034	M62-263	Amsoy_71	( M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) , Amsoy_71 )	-	-
A74-302030	M62-263	IVR_Ex4426	( M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) , IVR_Ex4426 ( Amsoy , Wayne ) )	-	-
A74-303013	L66L-137	Calland	( L66L-137 ( Wayne , L57-0034 ( Clark , Adams ) ) , Calland )	PI 548543, Oakland 	PVP 7900062
A74-304009	Pike	L66L-144	( Pike , L66L-144 ( Wayne , L57-0034 ( Clark , Adams ) ) )	-	-
A74-304031	Wells	Wye	( Wells , Wye )	-	-
A74-306002	Evans	Williams	( Evans , Williams )	-	-
A74-306008	M62-275	L66L-144	( M62-275 ( Norchief , Harosoy ) , L66L-144 ( Wayne , L57-0034 ( Clark , Adams ) ) )	-	-
A75-101014	Pike	Wells	( Pike , Wells )	-	-
A75-101022	Pike	Wells	( Pike , Wells )	-	-
A75-103019	AP6	-	( AP6 , - )	-	Selection from AP6 population
A75-203014	IVR_4731	Wirth	( IVR_4731 ( Amsoy , Wayne ) , Wirth )	-	-
A75-203036	IVR_Ex4428	Woodworth	( IVR_Ex4428 ( Corsoy , Wayne ) , Woodworth )	-	-
A75-204018	IVR_4731	Wirth	( IVR_4731 ( Amsoy , Wayne ) , Wirth )	-	-
A75-302003	L15	AP68-1016	( L15 , AP68-1016 )	-	-
A75-302017	Woodworth	Calland	( Woodworth , Calland )	-	-
A75-305010	AP6	-	( AP6 , - )	-	Selection from AP6 population
A75-305022	Wye	IVR_4731	( Wye , IVR_4731 ( Amsoy , Wayne ) )	-	-
A75-305031	Corsoy	Williams	( Corsoy , Williams )	-	-
A75-306005	Pike	SL12	( Pike , SL12 )	-	-
A75D29	Hark	L61-344	( Hark , L61-344 )	-	-
A76-101019	AP6	-	( AP6 , - )	-	Selection from AP6 population
A76-101024	AP6	-	( AP6 , - )	-	Selection from AP6 population
A76-102013	AP6	-	( AP6 , - )	-	Selection from AP6 population
A76-103002	AP6	-	( AP6 , - )	-	Selection from AP6 population
A76-103003	AP6	-	( AP6 , - )	-	Selection from AP6 population
A76-201009	AP6	-	( AP6 , - )	-	Selection from AP6 population
A76-201010	AP6	-	( AP6 , - )	-	Selection from AP6 population
A76-202015	AP6	-	( AP6 , - )	-	Selection from AP6 population
A76-303035	M60-92	IVR_Ex4428	( M60-92 ( Comet , M319 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) , IVR_Ex4428 ( Corsoy , Wayne ) )	-	-
A76-304002	AP6	-	( AP6 , - )	-	-
A77-112008	Washington	A72-512	( Washington ( Mitchell ( Amsoy , Wayne ) , Cutler_71 ) , A72-512 ( Amsoy , Wayne ) )	-	-
A77-211021	Beeson	A72-507	( Beeson , A72-507 ( Amsoy , Wayne ) )	-	-
A77-212006	Hodgson	M65-69	( Hodgson , M65-69 ( M384 , Corsoy ) )	-	-
A77-214022	L70T-543	Harcor	( L70T-543 ( L15 , Amsoy_71 ) , Harcor )	-	-
A77-214035	AP6	-	( AP6 , - )	-	Selection from AP6 population
A77-311031	AP6	-	( AP6 , - )	-	Selection from AP6 population
A77-314013	A73-21030	Williams	( A73-21030 , Williams )	-	-
A77-314014	Coles	A72-507	( Coles , A72-507 ( Amsoy , Wayne ) )	-	-
A77-314017	Coles	A72-507	( Coles , A72-507 ( Amsoy , Wayne ) )	-	-
A77-315024	A72-512	AgriPro_35	( A72-512 ( Amsoy , Wayne ) , AgriPro_35 ( L15 , Cutler ) )	-	-
A78-121014	Pride_B216	Hodgson	( Pride_B216 ( Corsoy , Wayne ) , Hodgson )	-	-
A78-122028	Hodgson	Sloan	( Hodgson , Sloan )	-	-
A78-122031	SRF_350	Pride_B216	( SRF_350 , Pride_B216 ( Corsoy , Wayne ) )	-	-
A78-123002	C1520	Coles	( C1520 ( Bonus , Cutler ) , Coles )	-	-
A78-123018	Pride_B216	Hodgson	( Pride_B216 ( Corsoy , Wayne ) , Hodgson )	-	-
A78-125029	Pride_B216	AX900-4-3	( Pride_B216 ( Corsoy , Wayne ) , AX900-4-3 ( CX407BC7-326 , AP68-1022 ) )	-	-
A78-227012	Pride_B216	AX901-40-2	( Pride_B216 ( Corsoy , Wayne ) , AX901-40-2 ( Beeson , AP68-1022 ) )	-	-
A78-227015	Pride_B216	AX901-40-2	( Pride_B216 ( Corsoy , Wayne ) , AX901-40-2 ( Beeson , AP68-1022 ) )	-	-
A78-227016	Pride_B216	AX901-40-2	( Pride_B216 ( Corsoy , Wayne ) , AX901-40-2 ( Beeson , AP68-1022 ) )	-	-
A78-321011	Pride_B216	AgriPro_25	( Pride_B216 ( Corsoy , Wayne ) , AgriPro_25 )	-	-
A78-322024	Williams	Sloan	( Williams , Sloan )	-	-
A78-324002	A72-512	Pride_B216	( A72-512 ( Amsoy , Wayne ) , Pride_B216 ( Corsoy , Wayne ) )	-	-
A78-325028	A72-512	Williams	( A72-512 ( Amsoy , Wayne ) , Williams )	-	-
A78-326032	AX1390	-	( AX1390 ( AX990 ( AX930 , AX965 ) , - ) , - )	-	Selection from AX1390
A79-135010	Pride_B216	Cumberland	( Pride_B216 ( Corsoy , Wayne ) , Cumberland )	-	-
A79-136012	Pride_B216	Land_O_Lakes_4102	( Pride_B216 ( Corsoy , Wayne ) , Land_O_Lakes_4102 )	-	-
A79-138014	Northrup_King_S1492	Asgrow_A3300	( Northrup_King_S1492 ( Corsoy , Wayne ) , Asgrow_A3300 ( Beeson , Calland ) )	-	-
