Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
M13-106007	M03-172059	A09-754003	( M03-172059 ( IA2052 , MN0304 ) , A09-754003 ( IA3042 ( T-3211 , A15025B011 ) , A04-543043 ( Pioneer_P92B12 , A00-711042 ( Pioneer_P9321 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) ) ) )	-	-
M13-106015	M03-172059	A09-754003	( M03-172059 ( IA2052 , MN0304 ) , A09-754003 ( IA3042 ( T-3211 , A15025B011 ) , A04-543043 ( Pioneer_P92B12 , A00-711042 ( Pioneer_P9321 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) ) ) )	-	-
M13-106018	M03-172059	A09-754003	( M03-172059 ( IA2052 , MN0304 ) , A09-754003 ( IA3042 ( T-3211 , A15025B011 ) , A04-543043 ( Pioneer_P92B12 , A00-711042 ( Pioneer_P9321 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) ) ) )	-	-
M13-106022	M03-172059	A09-754003	( M03-172059 ( IA2052 , MN0304 ) , A09-754003 ( IA3042 ( T-3211 , A15025B011 ) , A04-543043 ( Pioneer_P92B12 , A00-711042 ( Pioneer_P9321 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) ) ) )	-	-
M13-106037	M03-172059	A09-754003	( M03-172059 ( IA2052 , MN0304 ) , A09-754003 ( IA3042 ( T-3211 , A15025B011 ) , A04-543043 ( Pioneer_P92B12 , A00-711042 ( Pioneer_P9321 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) ) ) )	-	-
M13-182037	M06-226003	M07-317130	( M06-226003 , M07-317130 )	-	-
M13-190024	Hefeng_50	M08-154093	( Hefeng_50 , M08-154093 )	-	-
M13-194009	M06-381085	Hefeng_50	( M06-381085 ( M97-136016 ( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 ) , PI_603290 ) , Hefeng_50 )	-	-
M13-194010	M06-381085	HEFENG_50	( M06-381085 ( M97-136016 ( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 ) , PI_603290 ) , HEFENG_50 )	-	-
M13-194018	M06-381085	Hefeng_50	( M06-381085 ( M97-136016 ( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 ) , PI_603290 ) , Hefeng_50 )	-	-
M13-194022	M06-381085	Hefeng_50	( M06-381085 ( M97-136016 ( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 ) , PI_603290 ) , Hefeng_50 )	-	-
M13-194051	M06-381085	Hefeng_50	( M06-381085 ( M97-136016 ( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 ) , PI_603290 ) , Hefeng_50 )	-	-
M13-198033	PI639633A	PI_639554	( PI639633A , PI_639554 )	-	-
M13-204003	M03-158071	PI_612739	( M03-158071 ( M97-121138 ( MN0302 , Pioneer_P9004 ( M83-442 ( M71-148 ( Clay , Evans ) , Pioneer_P0877 ) , McCall ) ) , MN0091 ) , PI_612739 )	-	-
M13-209007	M07-392033	M05-248041	( M07-392033 , M05-248041 ( MTC00-113-54-3 ( NTCPR94-5157 ( Davis , N73-1102 ( Tracy , Ransom ) ) , MN0302 ) , MN1003SP ) )	-	-
M13-215031	M05-248041	M08-144031	( M05-248041 ( MTC00-113-54-3 ( NTCPR94-5157 ( Davis , N73-1102 ( Tracy , Ransom ) ) , MN0302 ) , MN1003SP ) , M08-144031 )	-	-
M13-236028	SD06-393	M07-375020	( SD06-393 ( SDX98-74151 ( IA_2034 , C1954 ) , M96-71481 ) , M07-375020 )	-	-
M13-236029	SD06-393	M07-375020	( SD06-393 ( SDX98-74151 ( IA_2034 , C1954 ) , M96-71481 ) , M07-375020 )	-	-
M13-246073	M03-172059	MN1606SP	( M03-172059 ( IA2052 , MN0304 ) , MN1606SP )	-	-
M13-247009	M03-158071	MN1606SP	( M03-158071 ( M97-121138 ( MN0302 , Pioneer_P9004 ( M83-442 ( M71-148 ( Clay , Evans ) , Pioneer_P0877 ) , McCall ) ) , MN0091 ) , MN1606SP )	-	-
M13-250051	M06-288190	AR09-191018	( M06-288190 , AR09-191018 )	-	-
M13-252001	M07-294030	EO7051	( M07-294030 , EO7051 )	-	-
M13-252032	M07-294030	EO7051	( M07-294030 , EO7051 )	-	-
M13-264022	LD10-5903a	KATO	( LD10-5903a ( M99-286047 ( IA1008 , Pioneer_P9234 ) , LD05-16638 ) , KATO )	-	-
M13-264055	LD10-5903a	KATO	( LD10-5903a ( M99-286047 ( IA1008 , Pioneer_P9234 ) , LD05-16638 ) , KATO )	-	-
M13-268021	M06-340057	A09-754003	( M06-340057 , A09-754003 ( IA3042 ( T-3211 , A15025B011 ) , A04-543043 ( Pioneer_P92B12 , A00-711042 ( Pioneer_P9321 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) ) ) )	-	-
M13-268035	M06-340057	A09-754003	( M06-340057 , A09-754003 ( IA3042 ( T-3211 , A15025B011 ) , A04-543043 ( Pioneer_P92B12 , A00-711042 ( Pioneer_P9321 , IA2036 ( Jack , A86-301024 ( A81-356022 ( Century , A76-304020 ) , Hack ) ) ) ) ) )	-	-
M13-270022	M06-340057	M05-307064	( M06-340057 , M05-307064 ( M00-516048 ( MN0302 , MN1004SP ( Lambert , M95-305-31 ( CX1538-70-11-1 , M92-119 ( Sturdy , PI_361088_B ) ) ) ) , M02-466298 ( MN1103SP ( A89-269039 , M87-1709 ( Ozzie , C1640 ( Century , - ) ) ) , A14743B002 ) ) )	-	-
M13-276034	M07-2064093	M05-297042	( M07-2064093 , M05-297042 )	-	-
M13-276053	M07-2064093	M05-297042	( M07-2064093 , M05-297042 )	-	-
M13-277057	M06-226003	M06-318018	( M06-226003 , M06-318018 ( M98-283046 , SDX98-7452 ) )	-	-
M13-278078	M06-289192	M07-298022	( M06-289192 , M07-298022 ( M00-116161 ( MN0901 , MN0902CN ) , MN1806SP ) )	-	-
M13-280012	MN1505SP	M07-303013	( MN1505SP , M07-303013 )	-	-
M13HO-361-1049	M03-289072	KB10-10#990-1	( M03-289072 , KB10-10#990-1 )	-	-
M13HO-365-25009	MN0107	KB10-10#990-1	( MN0107 ( MN0302 , Daksoy ) , KB10-10#990-1 )	-	-
M13R-309006	M06R-619017	MN1107RR	( M06R-619017 ( M99-386097 ( M89-1006 , Kato ) , N33129R ) , MN1107RR )	-	-
M13R-309009	M06R-619017	MN1107RR	( M06R-619017 ( M99-386097 ( M89-1006 , Kato ) , N33129R ) , MN1107RR )	-	-
M13R-309021	M06R-619017	MN1107RR	( M06R-619017 ( M99-386097 ( M89-1006 , Kato ) , N33129R ) , MN1107RR )	-	-
M13R-309024	M06R-619017	MN1107RR	( M06R-619017 ( M99-386097 ( M89-1006 , Kato ) , N33129R ) , MN1107RR )	-	-
M13R-309033	M06R-619017	MN1107RR	( M06R-619017 ( M99-386097 ( M89-1006 , Kato ) , N33129R ) , MN1107RR )	-	-
M13R-309035	M06R-619017	MN1107RR	( M06R-619017 ( M99-386097 ( M89-1006 , Kato ) , N33129R ) , MN1107RR )	-	-
M13R-323009	MN1107RR	M10-236018	( MN1107RR , M10-236018 )	-	-
M13R-323077	MN1107RR	M10-236018	( MN1107RR , M10-236018 )	-	-
M13R-323110	MN1107RR	M10-236018	( MN1107RR , M10-236018 )	-	-
M13R-323140	MN1107RR	M10-236018	( MN1107RR , M10-236018 )	-	-
M13R-323141	MN1107RR	M10-236018	( MN1107RR , M10-236018 )	-	-
M13R-324135	MN1107RR	M10-236071	( MN1107RR , M10-236071 )	-	-
M14-137078	MN0606CN	MN1606SP	( MN0606CN ( MN0901 , MN0902CN ) , MN1606SP )	-	-
M14-140012	M07-340035	M08-395044	( M07-340035 ( M99-274166 , MN0091 ) , M08-395044 )	-	-
M14-151039	LD08-12435a	M04-241226	( LD08-12435a , M04-241226 )	-	-
M14-151094	LD08-12435a	M04-241226	( LD08-12435a , M04-241226 )	-	-
M14-152051	LD08-12441a	M04-239054	( LD08-12441a , M04-239054 )	-	-
M14-152074	LD08-12441a	M04-239054	( LD08-12441a , M04-239054 )	-	-
M14-157011	LD10-5903a	M08-207019	( LD10-5903a ( M99-286047 ( IA1008 , Pioneer_P9234 ) , LD05-16638 ) , M08-207019 )	-	-
M14-157032	LD10-5903a_	M08-207019	( LD10-5903a_ , M08-207019 )	-	-
M14-190005	M08-610015	ANY_KB	( M08-610015 , ANY_KB )	-	-
M14-190158	M08-610015	ANY_KB	( M08-610015 , ANY_KB )	-	-
M14-190162	M08-610015	ANY_KB	( M08-610015 , ANY_KB )	-	-
M14-191-2014	M08-450124	ANY_KB	( M08-450124 , ANY_KB )	-	-
M14-194017	M08-610002	MN0404CN	( M08-610002 , MN0404CN ( MN0902CN , MN0304 ) )	-	-
M14-194018	M08-610002	MN0404CN	( M08-610002 , MN0404CN ( MN0902CN , MN0304 ) )	-	-
M14-194030	M08-610002_	MN0404CN	( M08-610002_ , MN0404CN ( MN0902CN , MN0304 ) )	-	-
M14-245013	M08-328037_	M07-306032	( M08-328037_ , M07-306032 )	-	-
M14-245021	M08-328037_	M07-306032	( M08-328037_ , M07-306032 )	-	-
M14-245055	M08-328037_	M07-306032	( M08-328037_ , M07-306032 )	-	-
M14-245086	M08-328037_	M07-306032	( M08-328037_ , M07-306032 )	-	-
M14-250018	M06-318018	M08-328030	( M06-318018 ( M98-283046 , SDX98-7452 ) , M08-328030 ( MN0308CN , M03-176076 ( M97-205062 , MN1404SP ) ) )	-	-
M14-250027	M06-318018	M08-328030	( M06-318018 ( M98-283046 , SDX98-7452 ) , M08-328030 ( MN0308CN , M03-176076 ( M97-205062 , MN1404SP ) ) )	-	-
M14-256061	M07-278122	M07-297004	( M07-278122 ( M00-110002 ( U96-2408 ( Colfax , Iroquois ) , MN0302 ) , Sheyenne ) , M07-297004 ( MN0902CN , LD02-5320 ( A96-591046 , Dwight ) ) )	-	-
M14-260009	MLG03-4069017	LG07-6251013	( MLG03-4069017 ( A99-217006 ( Dairyland_DSR365 , AgriPro_Ap1995 ) , LG98-1445 ( LG91-7431 ( LG84-1272 ( PI_227333 , PI_91730-1 ) , Elgin ) , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) , LG07-6251013 )	-	-
M14-260012	MLG03-4069017	LG07-6251013	( MLG03-4069017 ( A99-217006 ( Dairyland_DSR365 , AgriPro_Ap1995 ) , LG98-1445 ( LG91-7431 ( LG84-1272 ( PI_227333 , PI_91730-1 ) , Elgin ) , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) ) , LG07-6251013 )	-	-
M14-262034	M07-292111	M08-231043	( M07-292111 ( M01-315029 ( A99-216031 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , AgriPro_AP1995 ( AgriPro_AP1989 ( AgriPro_AP26 ( Beeson , Calland ) , Vickery ) , Asgrow_A3427 ( Asgrow_X3836 , Asgrow_A3127 ( Williams , Essex ) ) ) ) , M95-123023 ( Parker , M92-1631 ( Maple_Ridge , Lakota ) ) ) , MN1106CN ) , M08-231043 ( Heinong_44 , MN0071 ( Harmony , OT92-8 ( Baron , Maple_Donovan ) ) ) )	-	-
M14-271013	M08-212034	M05-353086	( M08-212034 , M05-353086 ( MN0902CN , M99-286047 ( IA1008 , Pioneer_P9234 ) ) )	-	-
M14-271042	M08-212034	M05-353086	( M08-212034 , M05-353086 ( MN0902CN , M99-286047 ( IA1008 , Pioneer_P9234 ) ) )	-	-
M14-323003	M07-301036	M08-434024	( M07-301036 ( MN1308SP , M98-310069 ) , M08-434024 ( M02-333013 ( M94-162105 ( IA2008R , M90-1278 ( BSR_101 , Kato ) ) , MN0304 ) , M02-328023 ( MN0304 , A00-712012 ( AgriPro_AP1953 , IA2038 ) ) ) )	-	-
M14-330015	PI_639537	M08-608106	( PI_639537 , M08-608106 ( R01-52F ( R93-5455 ( Jackson , PI_416937 ) , Minsoy ( PI_27890 , - ) ) , MN0094SP ) )	-	-
M14-502-6008	MN0107	942-3B	( MN0107 ( MN0302 , Daksoy ) , 942-3B )	-	-
M14-502-6012	MN0107	942-3B	( MN0107 ( MN0302 , Daksoy ) , 942-3B )	-	-
M14-508017	939-3B	MM0404CN	( 939-3B , MM0404CN )	-	-
M14-508041	939-3B	MM0404CN	( 939-3B , MM0404CN )	-	-
M14-508084	939-3B	MM0404CN	( 939-3B , MM0404CN )	-	-
M14-508100	939-3B	MM0404CN	( 939-3B , MM0404CN )	-	-
M14-510B013	937-1B	M06-289001	( 937-1B , M06-289001 ( M00-351195 ( MN0902CN , M95-123116 ( Parker , M92-1631 ( Maple_Ridge , Lakota ) ) ) , M00-365181 ( Jim , LN94-14862-97-2 ( Jack , Hartwig ) ) ) )	-	-
M14-511045	M03-289072	937-1	( M03-289072 , 937-1 )	-	-
M14-512016	M03-289072	939-3	( M03-289072 , 939-3 )	-	-
M14-516011	M04-342068	989-5	( M04-342068 , 989-5 )	-	-
M14HO-1326-1002	M03-289072	KB10-10#990-1	( M03-289072 , KB10-10#990-1 )	-	-
M15-109067	M04-241176	LD12-12701a	( M04-241176 , LD12-12701a ( LD08-12446a , LD05-30588a ) )	-	-
M15-121027	M09-340060	M08-218002	( M09-340060 ( M02-495076 ( LG98-1605 , MN0302 ) , MN1013 ( MN0302 , PI_495831 ( Amsoy , Black_Eyebrow ) ) ) , M08-218002 ( MN0302 , M01-228058 ( PI_445837 , PI_445837 ) ) )	-	-
M15-121033	M09-340060	M08-218002	( M09-340060 ( M02-495076 ( LG98-1605 , MN0302 ) , MN1013 ( MN0302 , PI_495831 ( Amsoy , Black_Eyebrow ) ) ) , M08-218002 ( MN0302 , M01-228058 ( PI_445837 , PI_445837 ) ) )	-	-
M15-121079	M09-340060	M08-218002	( M09-340060 ( M02-495076 ( LG98-1605 , MN0302 ) , MN1013 ( MN0302 , PI_495831 ( Amsoy , Black_Eyebrow ) ) ) , M08-218002 ( MN0302 , M01-228058 ( PI_445837 , PI_445837 ) ) )	-	-
M15-121092	M09-340060	M08-218002	( M09-340060 ( M02-495076 ( LG98-1605 , MN0302 ) , MN1013 ( MN0302 , PI_495831 ( Amsoy , Black_Eyebrow ) ) ) , M08-218002 ( MN0302 , M01-228058 ( PI_445837 , PI_445837 ) ) )	-	-
M15-121122	M09-340060	M08-218002	( M09-340060 ( M02-495076 ( LG98-1605 , MN0302 ) , MN1013 ( MN0302 , PI_495831 ( Amsoy , Black_Eyebrow ) ) ) , M08-218002 ( MN0302 , M01-228058 ( PI_445837 , PI_445837 ) ) )	-	-
M15-121131	M09-340060	M08-218002	( M09-340060 ( M02-495076 ( LG98-1605 , MN0302 ) , MN1013 ( MN0302 , PI_495831 ( Amsoy , Black_Eyebrow ) ) ) , M08-218002 ( MN0302 , M01-228058 ( PI_445837 , PI_445837 ) ) )	-	-
M15-136049	M08-608012	PI_639555A	( M08-608012 , PI_639555A )	-	-
M15-152034	ND10-3449	OAC_12-21C	( ND10-3449 , OAC_12-21C ( Colby , OAC_05-30 ) )	-	-
M15-174002	M08-271313	MN0071	( M08-271313 ( M03-276016 ( MN0071 ( Harmony , OT92-8 ( Baron , Maple_Donovan ) ) ( Harmony , OT92-8 ( Baron , Maple_Donovan ) ( Baron , Maple_Donovan ) ) , IA2062 ) , IA2064 ) , MN0071 ( Harmony , OT92-8 ( Baron , Maple_Donovan ) ) ( Harmony , OT92-8 ( Baron , Maple_Donovan ) ( Baron , Maple_Donovan ) ) )	-	-
M15-174043	M08-271313	MN0071	( M08-271313 ( M03-276016 ( MN0071 ( Harmony , OT92-8 ( Baron , Maple_Donovan ) ) ( Harmony , OT92-8 ( Baron , Maple_Donovan ) ( Baron , Maple_Donovan ) ) , IA2062 ) , IA2064 ) , MN0071 ( Harmony , OT92-8 ( Baron , Maple_Donovan ) ) ( Harmony , OT92-8 ( Baron , Maple_Donovan ) ( Baron , Maple_Donovan ) ) )	-	-
M15-175041	M08-365365	U09-105007	( M08-365365 , U09-105007 ( OAC_05-21 ( OT99-2 , OAC00-17 ( A92-525014 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , OAC_Vision ) ) , U03-300134 ( NE32022 , NE2802 ) ) )	-	-
M15-203075	M05-363022	M07-231475	( M05-363022 ( IA1008 , MN1011CN ) , M07-231475 )	-	-
M153	CX1515-4	-	( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - )	-	EMS mutant line of CX1515-4; DOI:10.2135/cropsci2000.4061601x
M153-1-4-6-14	CX1515-4	-	( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - )	-	Selection from mutagenized CX1515-4
M304	Hawkeye	Flambeau	( Hawkeye , Flambeau )	-	-
M316	Hawkeye	Capital	( Hawkeye , Capital )	-	-
M316G	Hawkeye	Capital	( Hawkeye , Capital )	-	-
M319	Lincoln	Hawkeye	( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye )	-	-
M319W	Lincoln	Hawkeye	( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye )	-	-
M328	Lincoln	Hawkeye	( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye )	-	-
M350	PI_180501	PI_194633	( PI_180501 , PI_194633 ( 193-7-27 , Blackeye_Edible ) )	-	-
M351	PI_180501	PI_194633	( PI_180501 , PI_194633 ( 193-7-27 , Blackeye_Edible ) )	-	-
M354	Blackhawk	PI_194633	( Blackhawk , PI_194633 ( 193-7-27 , Blackeye_Edible ) )	-	-
M355	M10	PI_194633	( M10 , PI_194633 ( 193-7-27 , Blackeye_Edible ) )	-	-
M370	M10	PI_180501	( M10 , PI_180501 )	-	-
M379	M10	PI_180501	( M10 , PI_180501 )	-	-
M380	M10	PI_180501	( M10 , PI_180501 )	-	-
M387	Renville	Capital	( Renville , Capital )	-	-
M388	Renville	Capital	( Renville , Capital )	-	-
M389	M10	Capital	( M10 , Capital )	-	-
M391	Renville	Capital	( Renville , Capital )	-	-
M391-1	Renville	Capital	( Renville , Capital )	-	-
M391-4	Renville	Capital	( Renville , Capital )	-	-
M401	Capital	M10	( Capital , M10 )	-	-
M402	Renville	Capital	( Renville , Capital )	-	-
M405	Grant	Harosoy	( Grant , Harosoy )	-	-
M412	PI_132207	-	( PI_132207 , - )	-	Selection from PI 132207
M422	Renville	Capital	( Renville , Capital )	-	-
M425	Acme	Chippewa	( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa )	-	-
M431	Grant	Acme	( Grant , Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) )	-	-
M433	Acme	Chippewa	( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa )	-	-
M53-117	M10	PI_180501	( M10 , PI_180501 )	-	-
M53-43	M10	PI_180501	( M10 , PI_180501 )	-	-
M54-110	Harosoy	Norchief	( Harosoy , Norchief )	-	-
M54-120	M54-240	M54-139	( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) )	-	-
M54-132	M10	Capital	( M10 , Capital )	-	-
M54-139	Renville	Capital	( Renville , Capital )	-	-
M54-167	Grant	Harosoy	( Grant , Harosoy )	-	-
M54-240	Korean	M42-37	( Korean , M42-37 )	-	-
M55-130	Acme	Chippewa	( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa )	-	-
M55-134	Pagoda_25	Chippewa	( Pagoda_25 , Chippewa )	-	-
M55-25	Acme	Chippewa	( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa )	-	-
M55-30	Acme	Chippewa	( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa )	-	-
M55-33	Acme	Chippewa	( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa )	-	-
M55-48	Acme	Chippewa	( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa )	-	-
M55-59	Acme	Chippewa	( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa )	-	-
M55-67	Grant	Acme	( Grant , Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) )	-	-
M59-100	M54-139	M54-232	( M54-139 ( Renville , Capital ) , M54-232 )	-	-
M59-109	M54-139	M54-232	( M54-139 ( Renville , Capital ) , M54-232 )	-	-
M59-120	M54-240	M54-139	( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) )	-	-
M60-222	M42-4-6	M44-46	( M42-4-6 , M44-46 )	-	-
M60-266	M42-4-6	Pridesoy_II	( M42-4-6 , Pridesoy_II )	-	-
M60-39	M42-4-6	M44-46	( M42-4-6 , M44-46 )	-	-
M60-400	Blackhawk	Harosoy	( Blackhawk , Harosoy )	-	-
M60-405	Blackhawk	Harosoy	( Blackhawk , Harosoy )	-	-
M60-406	Blackhawk	Harosoy	( Blackhawk , Harosoy )	-	-
M60-411	Blackhawk	Harosoy	( Blackhawk , Harosoy )	-	-
M60-425	Blackhawk	Harosoy	( Blackhawk , Harosoy )	-	-
M60-92	Comet	M319	( Comet , M319 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) )	-	-
M61-207	Merit	Norman	( Merit , Norman )	-	-
M61-21	Merit	Comet	( Merit , Comet )	-	-
M61-216	Merit	Harosoy	( Merit , Harosoy )	-	-
M61-224	Merit	Harosoy	( Merit , Harosoy )	-	-
M62-101	Merit	M406	( Merit , M406 )	-	-
M62-173	M387	M406	( M387 ( Renville , Capital ) , M406 )	-	-
M62-177	M387	M406	( M387 ( Renville , Capital ) , M406 )	-	-
M62-19	M319	M406	( M319 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , M406 )	-	-
M62-263	Grant	M319W	( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) )	-	-
M62-275	Norchief	Harosoy	( Norchief , Harosoy )	-	-
M62-345	M319W	Harosoy	( M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) , Harosoy )	-	-
M62-56	Chippewa	M406	( Chippewa , M406 )	-	-
M62-93	Merit	M406	( Merit , M406 )	-	-
M63-11	M402	M406	( M402 ( Renville , Capital ) , M406 )	-	-
M63-158	PI_261475	Pridesoy_II	( PI_261475 , Pridesoy_II )	-	-
M63-158Bf	PI_261475	Pridesoy_II	( PI_261475 , Pridesoy_II )	-	-
M63-17	M402	M54-110	( M402 ( Renville , Capital ) , M54-110 ( Harosoy , Norchief ) )	-	-
M63-172	M402	M406	( M402 ( Renville , Capital ) , M406 )	-	-
M63-194	Corsoy	PI_132207	( Corsoy , PI_132207 )	-	-
M63-38	M402	M406	( M402 ( Renville , Capital ) , M406 )	-	-
M63-64	M74-227	L78-189	( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) )	-	-
M63-87	Chippewa	PI_261475	( Chippewa , PI_261475 )	-	-
M64-101	Merit	M55-134	( Merit , M55-134 ( Pagoda_25 , Chippewa ) )	-	-
M64-105	Chippewa_64	M433	( Chippewa_64 , M433 ( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) , Chippewa ) )	-	-
M64-157	Merit	Amsoy	( Merit , Amsoy )	-	-
M64-165	M384	L62-1932	( M384 , L62-1932 )	-	-
M64-185	Chippewa_64	Amsoy	( Chippewa_64 , Amsoy )	-	-
M64-3	Traverse	PI_196163	( Traverse , PI_196163 )	-	-
M64-56	Traverse	PI_257436	( Traverse , PI_257436 ( 192 , 614 ) )	-	-
M65-115	Anoka	Amsoy	( Anoka , Amsoy )	-	-
M65-122	Anoka	Amsoy	( Anoka , Amsoy )	-	-
M65-207	Clay	Hark	( Clay , Hark )	-	-
M65-227	O57-2921	JA42	( O57-2921 , JA42 ( Kogane-Jiro , - ) )	-	Selection from O57-2921
M65-270	Clay	Hark	( Clay , Hark )	-	-
M65-442	Anoka	Amsoy	( Anoka , Amsoy )	-	-
M65-69	M384	Corsoy	( M384 , Corsoy )	-	-
M65-74	M384	Corsoy	( M384 , Corsoy )	-	-
M65-94	M384	Corsoy	( M384 , Corsoy )	-	-
M66-18	Clay	Altona	( Clay , Altona ( Flambeau , 052-903 ) )	-	-
M66-30	Magna	M61-20	( Magna , M61-20 )	-	-
M67-141	Corsoy	Wayne	( Corsoy , Wayne )	-	-
M67-42	Corsoy	Provar	( Corsoy , Provar )	-	-
M67-45	Merit	Rampage	( Merit , Rampage )	-	-
M67-65	Clay	M406	( Clay , M406 )	-	-
M67-66	Clay	M406	( Clay , M406 )	-	-
M67-68	Clay	Provar	( Clay , Provar )	-	-
M68-176	Merit	Beeson	( Merit , Beeson )	-	-
M68-2	Wilkin	M59-120	( Wilkin , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) )	-	-
M68-201	Evans	Steele	( Evans , Steele )	-	-
M68-202	Evans	Steele	( Evans , Steele )	-	-
M68-213	M62-101	Steele	( M62-101 ( Merit , M406 ) , Steele )	-	-
M68-223	Steele	Amsoy_71	( Steele , Amsoy_71 )	-	-
M68-256	Evans	Steele	( Evans , Steele )	-	-
M68-303	M60-406	Beeson	( M60-406 ( Blackhawk , Harosoy ) , Beeson )	-	-
M68-333	M60-406	Beeson	( M60-406 ( Blackhawk , Harosoy ) , Beeson )	-	-
M68-37	Evans	M59-120	( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) )	-	-
M68-48	Evans	M59-120	( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) )	-	-
M68-49	Evans	M59-120	( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) )	-	-
M68-49-26	Evans	M59-120	( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) )	-	-
M68-94	M59-120	Amsoy_71	( M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) , Amsoy_71 )	-	-
M68-96	M59-120	Amsoy_71	( M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) , Amsoy_71 )	-	-
M68-99	M59-120	Amsoy_71	( M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) , Amsoy_71 )	-	-
