Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
S-100	Illini	-	( Illini ( A.K. , - ) , - )	PI 548488	Selected from Illini 1938 by Lee Mumford, reselected 1942 by Missouri AES
S-48	IVR_1120	SL12	( IVR_1120 , SL12 )	PI 556563	Callahan Enterprises, Inc., PVP 7800098
S0-007RR	DeKalb_4762RR	P6	( DeKalb_4762RR , P6 )	-	-
S00-9912-56	S94-2086	MD94-5334	( S94-2086 ( Delsoy ( PI_85355 , - ) , Hartwig ) , MD94-5334 )	-	-
S00-9925-10	K1393	Anand	( K1393 ( KS5292 , Hutcheson ) , Anand )	-	-
S00-9970-09	S94-1867	Anand	( S94-1867 ( Pioneer_P9592 , S91-1693 ) , Anand )	-	-
S00-9985-03	HY_574	Anand	( HY_574 , Anand )	-	-
S01-8401	Manokin	S92-2711A	( Manokin , S92-2711A )	-	-
S01555	Pioneer_P93B65	90731S043	( Pioneer_P93B65 , 90731S043 ( Pioneer_P9204 , 90675 ( Pioneer_P9281 , G40-3P9273 ) ) )	-	-
S02-3934	DPL_5960RR	Anand	( DPL_5960RR , Anand )	-	-
S02-3934RR	DPL_5960RR	Anand	( DPL_5960RR , Anand )	-	-
S02-583CR	LS94-3207	DeKalb_4762	( LS94-3207 ( Pharaoh ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) , Hartwig ) , DeKalb_4762 )	-	-
S02-586CR	DeKalb_4762	Anand	( DeKalb_4762 , Anand )	-	-
S02-611CR	DP_5960RR	Anand	( DP_5960RR , Anand )	-	-
S02-683RR	Delta_King_4762	SG498RR	( Delta_King_4762 , SG498RR )	-	-
S02339	Pioneer_P93B65	S01555	( Pioneer_P93B65 , S01555 ( Pioneer_P93B65 , 90731S043 ( Pioneer_P9204 , 90675 ( Pioneer_P9281 , G40-3P9273 ) ) ) )	-	-
S03-058RR	Delta_King_4762RR	P6	( Delta_King_4762RR , P6 )	-	-
S03-166RR	SG498RR	SS94-7482	( SG498RR , SS94-7482 ( Pioneer_P9341 , S86-4499 ( L77-443 ( Union , L75-8020 ( Corsoy , - ) ) , L77-906 ) ) )	-	-
S03-1904	SG498RR	Anand-1-CYST02	( SG498RR , Anand-1-CYST02 )	-	-
S03-328RR	DPL_5960RR	P1	( DPL_5960RR , P1 )	-	-
S03-383RR	DPL_5960RR	P1	( DPL_5960RR , P1 )	-	-
S03-390RR	DPL_5960RR	P1	( DPL_5960RR , P1 )	-	-
S04-10364	-	AgriPro_AP4882	( - , AgriPro_AP4882 )	-	Female parent was an unspecified PI line
S04-21273_RR	S99-2281	DPL_5960RR	( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , DPL_5960RR )	-	-
S04-23936RR	P6	S98-3940-04RR	( P6 , S98-3940-04RR )	-	-
S04-24039RR	P6	S98-3940-04RR	( P6 , S98-3940-04RR )	-	-
S04-5969	S99-2281	F1-00-111	( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , F1-00-111 )	-	-
S04-6008	K1525	F1-00-111	( K1525 ( S92-2713 , KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) ) , F1-00-111 )	-	-
S04-6013	K1525	F1-00-111	( K1525 ( S92-2713 , KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) ) , F1-00-111 )	-	-
S04-8882	S99-2281	LG97-7012	( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , LG97-7012 ( LG89-1525 ( PI_90566 , L74-3897 ( Williams , Beeson ) ) , Asgrow_A3322 ) )	-	-
S05-11268	S00-9925-10	U98-311442	( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) )	-	-
S05-11400	S00-9925-10	S98-3403	( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S98-3403 )	-	-
S05-11482	S99-2281	S00-9985-03	( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) )	-	-
S05-4604RR	P1	S02-670CR	( P1 , S02-670CR )	-	-
S05-4678RR	P1	S02-670CR	( P1 , S02-670CR )	-	-
S06-02JR423003	Syngenta_S25-J5	Syngenta_S37-N4	( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , Syngenta_S37-N4 )	-	-
S06-10572	S02-6816	S02-390_RR	( S02-6816 , S02-390_RR )	-	-
S06-12439	5002T	S00-9925-10	( 5002T , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) )	-	-
S06-12749	S02-2259	LG00-3372	( S02-2259 , LG00-3372 ( PI_561319 , PI_574477 ) )	-	-
S06-13640	LG99-11986	S38-T8	( LG99-11986 ( LG87-1782 ( PI_297515 , PI_290126B ) , LG88-3146 ( PI_427099 , PI_445830 ) ) , S38-T8 )	-	NAM Strain
S06-3027	S00-9912-56	S02-3934	( S00-9912-56 ( S94-2086 ( Delsoy ( PI_85355 , - ) , Hartwig ) , MD94-5334 ) , S02-3934 ( DPL_5960RR , Anand ) )	-	-
S06-3053	S00-9912-56	S02-3934	( S00-9912-56 ( S94-2086 ( Delsoy ( PI_85355 , - ) , Hartwig ) , MD94-5334 ) , S02-3934 ( DPL_5960RR , Anand ) )	-	-
S06-3095	S00-9912-56	S02-3934	( S00-9912-56 ( S94-2086 ( Delsoy ( PI_85355 , - ) , Hartwig ) , MD94-5334 ) , S02-3934 ( DPL_5960RR , Anand ) )	-	-
S06-3095RR	S00-9912-56	S02-3934RR	( S00-9912-56 ( S94-2086 ( Delsoy ( PI_85355 , - ) , Hartwig ) , MD94-5334 ) , S02-3934RR ( DPL_5960RR , Anand ) )	-	-
S06-3929	U99-311442	S02-390	( U99-311442 , S02-390 )	-	-
S06-4649	JTN_5503	DPL_5634	( JTN_5503 ( Fowler , Manokin ) , DPL_5634 )	-	-
S06-6836	R98-209	S02-3934	( R98-209 ( Asgrow_A6297 ( Young , Asgrow_A5474 ) , Clifford ) , S02-3934 ( DPL_5960RR , Anand ) )	-	-
S0643	Chippewa	-	( Chippewa , - )	-	Selection from colchicine treated Chippewa
S07-03JR103829	CM4035N	Syngneta_S43-B1	( CM4035N , Syngneta_S43-B1 )	-	-
S07-10311	S00-9925-10	S03-383RR	( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S03-383RR ( DPL_5960RR , P1 ) )	-	-
S07-14472	S02-2238RR	S03-058RR	( S02-2238RR , S03-058RR ( Delta_King_4762RR , P6 ) )	-	-
S07-15722	LG00-3372	S03-058RR	( LG00-3372 ( PI_561319 , PI_574477 ) , S03-058RR ( Delta_King_4762RR , P6 ) )	-	-
S07-16041	Delsoy_5710	S03-058RR	( Delsoy_5710 ( Hartz_H5164 , Hartwig ) , S03-058RR ( Delta_King_4762RR , P6 ) )	-	-
S07-18772	HC99-2763	DPL_5634RR	( HC99-2763 ( DPL_3478 , Stressland ) , DPL_5634RR )	-	-
S07-268	S99-2281	S02-6143	( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 )	-	-
S07-2680	S99-2281	S02-6143	( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 )	-	-
S07-3614	S03-4127	S01-8401	( S03-4127 , S01-8401 ( Manokin , S92-2711A ) )	-	-
S07-3666	S03-4127	S01-8401	( S03-4127 , S01-8401 ( Manokin , S92-2711A ) )	-	-
S07-5049	S03-4152	HC99-2763	( S03-4152 , HC99-2763 ( DPL_3478 , Stressland ) )	-	-
S07-5117	HC99-2763	S02-6143	( HC99-2763 ( DPL_3478 , Stressland ) , S02-6143 )	-	-
S07-5151	HC99-2763	S02-6143	( HC99-2763 ( DPL_3478 , Stressland ) , S02-6143 )	-	-
S08-10045	R00-1194F	S04-5997RR	( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S04-5997RR )	-	MON RR
S08-10645	R98-1821	S03-383RR	( R98-1821 ( Hartz_H5545 , KS4895 ) , S03-383RR ( DPL_5960RR , P1 ) )	-	-
S08-12102	S00-9912-56_BS	S04-21273_RR	( S00-9912-56_BS , S04-21273_RR ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , DPL_5960RR ) )	-	-
S08-14072	R00-1194F	S04-5969RR	( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S04-5969RR )	-	MON RR
S08-14087	R00-1194F	S04-5969RR	( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S04-5969RR )	-	SCN
S08-14100	R00-1194F	S04-5969RR	( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S04-5969RR )	-	-
S08-14117	R00-1194F	S04-5969RR	( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S04-5969RR )	-	RR, SCN
S08-14788	Jake	PI_283327	( Jake ( S94-1867 ( Pioneer_P9592 , S91-1693 ) , Anand ) , PI_283327 )	-	-
S08-17357	LG04-5196	S00-9925-10	( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) )	-	-
S08-17361	LG04-5196	S00-9925-10	( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) )	-	-
S08-17865	S04-8952	5002T	( S04-8952 , 5002T )	-	-
S08-2014	S04-3962RR	S04-5997RR	( S04-3962RR , S04-5997RR )	-	MON RR
S08-4628	LD00-3309	S02-3934	( LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) , S02-3934 ( DPL_5960RR , Anand ) )	-	-
S08-6168	LD00-2817	S04-5969RR	( LD00-2817 , S04-5969RR )	-	-
S08-7048	S04-7661	S04-19351RR	( S04-7661 , S04-19351RR )	-	-
S08-8113	S04-5969RR	S03-051RR	( S04-5969RR , S03-051RR )	-	-
S08-8972	S04-5997RR	SCHILL_495RC	( S04-5997RR , SCHILL_495RC )	-	-
S08-9936	R00-1194F	S03-383RR	( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S03-383RR ( DPL_5960RR , P1 ) )	-	RR, SCN
S08-9942RR	R00-1194F	S03-383RR	( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S03-383RR ( DPL_5960RR , P1 ) )	-	-
S08-9947	R00-1194F	S03-383RR	( R00-1194F ( Asgrow_A4715 , DPL_3478 ) , S03-383RR ( DPL_5960RR , P1 ) )	-	SCN
S09-10320	S04-10364	LG03-3780	( S04-10364 ( - , AgriPro_AP4882 ) , LG03-3780 )	-	STS
S09-10857	S04-10364	S04-12412	( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 )	-	SCN
S09-10871	S04-10364	S04-12412	( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 )	-	SCN
S09-13608	LG04-6863	S04-10364	( LG04-6863 , S04-10364 ( - , AgriPro_AP4882 ) )	-	-
S09-13608C	LG04-6863	S04-10364	( LG04-6863 , S04-10364 ( - , AgriPro_AP4882 ) )	-	SCN, SC
S09-13635	LG04-6863	S04-10364	( LG04-6863 , S04-10364 ( - , AgriPro_AP4882 ) )	-	-
S09-14162	S04-11681	S04-12412	( S04-11681 , S04-12412 )	-	-
S09-14175	S04-11681	S04-12412	( S04-11681 , S04-12412 )	-	-
S09-14199	S04-11681	S04-12412	( S04-11681 , S04-12412 )	-	-
S09-18186	S04-11681	S04-8882	( S04-11681 , S04-8882 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , LG97-7012 ( LG89-1525 ( PI_90566 , L74-3897 ( Williams , Beeson ) ) , Asgrow_A3322 ) ) )	-	CONV
S09-318	S07-2680	LG04-6000	( S07-2680 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) )	-	-
S09-5587	S04-10364	S04-3962RR	( S04-10364 ( - , AgriPro_AP4882 ) , S04-3962RR )	-	MON RR
S09-6201	S04-20912RR	S05-4630RR	( S04-20912RR , S05-4630RR )	-	MON RR
S09-6262	S04-20912RR	S05-4630RR	( S04-20912RR , S05-4630RR )	-	MON RR
S09-9618	K03-3825	S04-10364	( K03-3825 ( K1433 , HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) ) , S04-10364 ( - , AgriPro_AP4882 ) )	-	CONV
S09-9838	S04-10364	S04-12978	( S04-10364 ( - , AgriPro_AP4882 ) , S04-12978 )	-	DIV
S09-9943	S04-10364	LG04-5196	( S04-10364 ( - , AgriPro_AP4882 ) , LG04-5196 )	-	STS
S10-10368	S04-8882	S05-11400	( S04-8882 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , LG97-7012 ( LG89-1525 ( PI_90566 , L74-3897 ( Williams , Beeson ) ) , Asgrow_A3322 ) ) , S05-11400 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , S98-3403 ) )	-	SCN
S10-10821	S04-8882	S05-11968	( S04-8882 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , LG97-7012 ( LG89-1525 ( PI_90566 , L74-3897 ( Williams , Beeson ) ) , Asgrow_A3322 ) ) , S05-11968 )	-	SCN
S10-11200	S04-8882	R00-1194F	( S04-8882 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , LG97-7012 ( LG89-1525 ( PI_90566 , L74-3897 ( Williams , Beeson ) ) , Asgrow_A3322 ) ) , R00-1194F ( Asgrow_A4715 , DPL_3478 ) )	-	SCN
S10-2635	S06-7084	RR2-6851	( S06-7084 , RR2-6851 )	-	-
S10-2635RR	S06-7084	RR2-6851	( S06-7084 , RR2-6851 )	-	MON RR2Y
S10-3003	S06-10572	RR2-6851	( S06-10572 ( S02-6816 , S02-390_RR ) , RR2-6851 )	-	-
S10-4948	S04-11746	RR2-12996	( S04-11746 , RR2-12996 )	-	-
S10-5310	S06-12224	RR2-12996	( S06-12224 , RR2-12996 )	-	-
S10-6090RR	S05-11482	RR2-12996	( S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) , RR2-12996 )	-	-
S10-6401	S06-6836	RR2-6851	( S06-6836 ( R98-209 ( Asgrow_A6297 ( Young , Asgrow_A5474 ) , Clifford ) , S02-3934 ( DPL_5960RR , Anand ) ) , RR2-6851 )	-	-
S10-7543	S04-10364	S05-11462	( S04-10364 ( - , AgriPro_AP4882 ) , S05-11462 )	-	SCN
S10-8511	LG04-6000	S05-11462	( LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) , S05-11462 )	-	SCN
S10-8604	LG04-6000	S05-11462	( LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) , S05-11462 )	-	SCN
S10-8860	LG04-6000	S04-12412	( LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) , S04-12412 )	-	SCN
S10-9381	LD04-5907	LG04-6449	( LD04-5907 , LG04-6449 )	-	SCN
S11-10082	S04-20912RR	S08-093	( S04-20912RR , S08-093 )	-	-
S11-10163	S04-20912RR	S08-095	( S04-20912RR , S08-095 )	-	-
S11-14926	LD04-13265	S06-12439	( LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S06-12439 ( 5002T , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) )	-	-
S11-14954	LD04-13265	S06-12439	( LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S06-12439 ( 5002T , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) )	-	-
S11-15382	LG04-6000	S06-12749	( LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) , S06-12749 ( S02-2259 , LG00-3372 ( PI_561319 , PI_574477 ) ) )	-	-
S11-16413	S07-2680	R00-1194F	( S07-2680 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S02-6143 ) , R00-1194F ( Asgrow_A4715 , DPL_3478 ) )	-	-
